time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,accel_x_m_s2_for_velocity,accel_x_bias_correction_m_s2,accel_z_m_s2_for_velocity,spin_window_flag,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,accel_z_raw_m_s2,vel_x_simple_m_s,vel_y_simple_m_s,vel_z_simple_m_s,vel_simple_mag_m_s,jerk_excess_g_per_s
70.286,-174.9,99.6,26.4,-1.02,0.68,-0.22,0.036,0.0,1.2454717981552212,0.24547179815522124,202.99539403641649,-10.002782999999999,6.668522,-11.964113,-5.4073206424399025,-4.595462357560097,-11.964113,False,320.9654616448967,29.081620574999093,-714.6258838739614,783.9354068587733,-2.157463,184.5399706360082,29.081620574999093,-5.487409074004197,186.89797504508294,31.224620720149197
70.288,-176.8,96.8,26.6,-1.06,0.73,-0.27,0.034,0.0,1.3150665382405562,0.3150665382405562,203.3126656162867,-10.395049,7.1588544999999995,-12.4544455,-5.799586642439904,-4.595462357560097,-12.4544455,False,320.95425473761185,29.09544795149906,-714.6503024324613,783.9535914150038,-2.6477955,184.51957280400825,29.09544795149906,-5.492214332504186,186.88012804347673,32.00684569227561
70.29,-178.9,93.9,26.2,-1.05,0.84,-0.28,0.034,0.0,1.3734991809244008,0.3734991809244008,203.73723272882648,-10.2969825,8.237585999999999,-12.552512,-5.701520142439904,-4.595462357560097,-12.552512,False,320.9427536308269,29.110844391999134,-714.6753093899614,783.9722509253692,-2.7458620000000002,184.49888077250816,29.110844391999134,-5.497607990004211,186.8622539763853,17.336673716344933
70.292,-180.2,92.4,25.7,-1.02,0.89,-0.29,0.034,0.0,1.3844132331063583,0.38441323310635833,204.13302035682514,-10.002782999999999,8.7279185,-12.6505785,-5.4073206424399025,-4.595462357560097,-12.6505785,False,320.93164479004207,29.127809896499095,-714.7005124804614,783.9913089294055,-2.8439284999999996,184.47858100700822,29.127809896499095,-5.503197780504198,186.84501958986553,3.486127906698073
70.294,-182.0,89.6,24.9,-0.96,0.97,-0.25,0.036,0.0,1.3874436925511606,0.3874436925511606,204.38241118061015,-9.414383999999998,9.5124505,-12.258312499999999,-4.818921642439902,-4.595462357560097,-12.258312499999999,False,320.92141854775724,29.146050265499053,-714.7254213714614,784.0105082735797,-2.4516625,184.45916384000827,29.146050265499053,-5.508493371504186,186.82884913700536,-0.8226253532435948
70.296,-182.8,88.5,24.4,-0.93,0.99,-0.25,0.035,0.0,1.3811227316933135,0.38112273169331345,204.55671585161903,-9.1201845,9.7085835,-12.258312499999999,-4.524722142439904,-4.595462357560097,-12.258312499999999,False,320.9120749039723,29.165271299499146,-714.7499379964615,784.0297486288972,-2.4516625,184.4406292715082,29.165271299499146,-5.513396696504209,186.81369414252356,-2.758830729150077
70.298,-184.5,86.4,23.8,-0.9,1.02,-0.21,0.036,0.0,1.3764083696345355,0.3764083696345355,205.11374892970974,-8.825985,10.002782999999999,-11.8660465,-4.230522642439903,-4.595462357560097,-11.8660465,False,320.90331965918745,29.1849826659991,-714.7740623554615,784.0488913311659,-2.0593964999999996,184.42268310200822,29.1849826659991,-5.517907755504199,186.79918779736883,-12.48945707748274
70.3,-185.5,85.4,23.1,-0.86,1.0,-0.18,0.036,0.0,1.331164903383499,0.3311649033834989,205.5164713593536,-8.433719,9.80665,-11.571846999999998,-3.8382566424399034,-4.595462357560097,-11.571846999999998,False,320.89525087990256,29.204792098999054,-714.7975002489615,784.0676936853,-1.765197,184.40542339800825,29.204792098999054,-5.52173234900419,186.78535699641577,-24.835354397876742
70.302,-187.0,84.1,22.6,-0.78,1.0,-0.15,0.036,0.0,1.2770669520428442,0.27706695204284415,206.28274285552828,-7.6491869999999995,9.80665,-11.277647499999999,-3.053724642439903,-4.595462357560097,-11.277647499999999,False,320.88835889861764,29.224405398999146,-714.8203497434615,784.0864347474312,-1.4709975,184.3893404920082,29.224405398999146,-5.5249685435042055,186.77264263111311,-38.321363211376266
70.304,-188.5,83.0,22.2,-0.68,0.95,-0.15,0.035,0.0,1.177879450538127,0.17787945053812693,207.15716256021656,-6.668522,9.316317499999998,-11.277647499999999,-2.0730596424399037,-4.595462357560097,-11.277647499999999,False,320.88323211433277,29.243528366499103,-714.8429050384615,784.1056124574609,-1.4709975,184.37502278300823,29.243528366499103,-5.527910538504199,186.76158805407164,-33.139580963436345
70.306,-189.0,82.3,22.0,-0.65,0.93,-0.15,0.036,0.0,1.1445086281894077,0.14450862818940768,207.31205946591723,-6.3743225,9.1201845,-11.277647499999999,-1.7788601424399033,-4.595462357560097,-11.277647499999999,False,320.8793801945479,29.26196486849906,-714.8654603334614,784.1252869279081,-1.4709975,184.36197993850826,29.26196486849906,-5.530852533504192,186.75168691221924,-17.138832996639632
70.308,-190.6,80.6,21.7,-0.64,0.89,-0.17,0.036,0.0,1.1093241185514717,0.10932411855147173,208.07597170264518,-6.276256,8.7279185,-11.473780499999998,-1.6807936424399035,-4.595462357560097,-11.473780499999998,False,320.875920540763,29.279812971499144,-714.8882117614615,784.1452793622036,-1.6671305,184.3493293600082,29.279812971499144,-5.533990661504207,186.74208881709652,-31.495069517187513
70.31,-191.5,79.9,21.6,-0.62,0.79,-0.17,0.036,0.0,1.0185283501208988,0.018528350120898818,208.62123573596241,-6.0801229999999995,7.7472535,-11.473780499999998,-1.484660642439903,-4.595462357560097,-11.473780499999998,False,320.8727550864781,29.296288143499105,-714.9111593224615,784.1655202695154,-1.6671305,184.33697298100822,29.296288143499105,-5.537324922504199,186.73257368248653,-24.57126226977777
70.312,-192.5,78.4,21.7,-0.63,0.77,-0.18,0.036,0.0,1.0110390694725897,0.011039069472589702,208.98253515545264,-6.178189499999999,7.5511205,-11.571846999999998,-1.5827271424399028,-4.595462357560097,-11.571846999999998,False,320.8696876986932,29.31158651749907,-714.9342049499614,784.1858472297642,-1.765197,184.32471466850825,29.31158651749907,-5.540757250004191,186.72297537449236,5.391949820183615
70.314,-193.8,77.1,21.8,-0.67,0.77,-0.2,0.037,0.0,1.040096149401583,0.040096149401583014,209.7095372175524,-6.5704555000000004,7.5511205,-11.76798,-1.9749931424399039,-4.595462357560097,-11.76798,False,320.86612997840837,29.326688758499035,-714.9575447769614,784.2062349116841,-1.96133,184.3119660235083,29.326688758499035,-5.544483777004182,186.71287259678215,14.412929590188945
70.316,-195.0,76.0,21.6,-0.69,0.78,-0.24,0.036,0.0,1.0686907878334126,0.06869078783341265,210.39857413965524,-6.766588499999999,7.6491869999999995,-12.160245999999999,-2.1711261424399027,-4.595462357560097,-12.160245999999999,False,320.8619838591235,29.34188906599911,-714.9814730029615,784.226922438562,-2.3535959999999996,184.29862897950824,29.34188906599911,-5.548798703004203,186.70222351309664,26.52875010774644
70.318,-197.2,73.7,21.6,-0.72,0.85,-0.27,0.036,0.0,1.1462111498323508,0.14621114983235084,211.62724304777018,-7.060788,8.3356525,-12.4544455,-2.465325642439903,-4.595462357560097,-12.4544455,False,320.85734740733864,29.357873905499073,-715.0060876944614,784.2480650825123,-2.6477955,184.28480160300828,29.357873905499073,-5.553800094504191,186.69123588856823,18.53913338828241
70.32,-197.9,73.1,21.5,-0.74,0.84,-0.23,0.035,0.0,1.1428473213863695,0.14284732138636946,212.06194849618825,-7.256920999999999,8.237585999999999,-12.0621795,-2.6614586424399027,-4.595462357560097,-12.0621795,False,320.85222062305377,29.374447143999035,-715.0306043194613,784.2689403114307,-2.2555295,184.27048389400832,29.374447143999035,-5.558703419504179,186.6798558046732,0.41410958753177596
70.322,-199.5,71.0,21.5,-0.76,0.82,-0.26,0.036,0.0,1.1478675881825395,0.14786758818253953,212.84618859636646,-7.453054,8.041452999999999,-12.356378999999999,-2.8575916424399033,-4.595462357560097,-12.356378999999999,False,320.84670157276884,29.390726182999114,-715.0550228779614,784.2895552273352,-2.549729,184.25577391900825,29.390726182999114,-5.563508678004203,186.66804128416555,-4.987321263446031
70.324,-200.4,69.9,21.0,-0.78,0.78,-0.21,0.034,0.0,1.122898036332774,0.12289803633277407,213.27721397280115,-7.6491869999999995,7.6491869999999995,-11.8660465,-3.053724642439903,-4.595462357560097,-11.8660465,False,320.84079025648396,29.406416822999077,-715.0792453034613,784.3098093907413,-2.0593964999999996,184.24067167800828,29.406416822999077,-5.568117803504192,186.65574297782885,6.429166322653664
70.326,-202.1,68.1,21.2,-0.83,0.8,-0.22,0.036,0.0,1.1735842534730943,0.17358425347309425,214.31626163219627,-8.139519499999999,7.84532,-11.964113,-3.544057142439902,-4.595462357560097,-11.964113,False,320.8341924746991,29.42191132999904,-715.1030754629613,784.3294183337689,-2.157463,184.22488297150832,29.42191132999904,-5.572334663004182,186.64272631359836,22.43592698984671
70.328,-204.1,66.4,21.1,-0.88,0.81,-0.2,0.036,0.0,1.212641744292188,0.21264174429218796,215.66404429111495,-8.629852,7.9433865,-11.76798,-4.034389642439903,-4.595462357560097,-11.76798,False,320.82661402791416,29.437700036499116,-715.1268075559615,784.3485483745325,-1.96133,184.20811360000823,29.437700036499116,-5.576453456004201,186.62878698812628,23.493112843220977
70.33,-205.3,65.5,21.1,-0.93,0.83,-0.23,0.034,0.0,1.2675567048459804,0.2675567048459804,216.52609542500878,-9.1201845,8.139519499999999,-12.0621795,-4.524722142439904,-4.595462357560097,-12.0621795,False,320.8180549161293,29.45378294249908,-715.1506377154615,784.3673784105403,-2.2555295,184.19036356350827,29.45378294249908,-5.580670315504191,186.61393099244106,28.25697445338212
70.332,-207.0,63.5,21.0,-1.01,0.83,-0.22,0.036,0.0,1.325669642105453,0.325669642105453,217.5367784996367,-9.9047165,8.139519499999999,-11.964113,-5.309254142439903,-4.595462357560097,-11.964113,False,320.80822093984443,29.47006198149904,-715.1746640079614,784.3858739260173,-2.157463,184.1713386625083,29.47006198149904,-5.585083308004181,186.5978555436559,22.623341967160954
70.334,-208.6,62.7,20.7,-1.05,0.83,-0.23,0.034,0.0,1.358050072714552,0.3580500727145519,218.80068555651283,-10.2969825,8.139519499999999,-12.0621795,-5.701520142439904,-4.595462357560097,-12.0621795,False,320.7972101655595,29.48634102049912,-715.1986903004615,784.4038889273044,-2.2555295,184.1511369635082,29.48634102049912,-5.589496300504202,186.58062069953374,24.90056544456978
70.336,-210.1,60.9,20.8,-1.08,0.89,-0.27,0.034,0.0,1.4252719038836064,0.42527190388360636,219.73497673333662,-10.591182,8.7279185,-12.4544455,-5.995719642439903,-4.595462357560097,-12.4544455,False,320.78551292577464,29.503208458499078,-715.2232069254615,784.4220932235014,-2.6477955,184.13024879900826,29.503208458499078,-5.594399625504191,186.5628182122584,23.392428053897632
70.338,-211.4,59.9,20.7,-1.12,0.88,-0.28,0.036,0.0,1.4516197849299244,0.4516197849299244,220.69540094890968,-10.983448000000001,8.629852,-12.552512,-6.387985642439904,-4.595462357560097,-12.552512,False,320.7731292204898,29.520566228999037,-715.2482138829614,784.4404832255614,-2.7458620000000002,184.1086741690083,29.520566228999037,-5.599793283004178,186.54443282918726,18.890299524125552
70.34,-213.9,57.6,20.7,-1.2,0.86,-0.27,0.036,0.0,1.5008331019803633,0.5008331019803633,222.48474104980772,-11.76798,8.433719,-12.4544455,-7.172517642439903,-4.595462357560097,-12.4544455,False,320.75956871720484,29.53762979999912,-715.2732208404615,784.4583819103067,-2.6477955,184.0859227410082,29.53762979999912,-5.605186940504204,186.52484190114794,-18.21305482827995
70.342,-215.7,55.8,20.5,-1.12,0.75,-0.29,0.034,0.0,1.3787675656179326,0.37876756561793257,223.7417707983916,-10.983448000000001,7.3549875,-12.6505785,-6.387985642439904,-4.595462357560097,-12.6505785,False,320.74600821392,29.553418506499085,-715.2983258644614,784.4763229792761,-2.8439284999999996,184.06317131300827,29.553418506499085,-5.610678664504191,186.50505433981795,-63.78011363443407
70.344,-217.2,55.0,20.7,-0.99,0.71,-0.26,0.035,0.0,1.2457126474432216,0.24571264744322163,225.00962201648176,-9.7085835,6.962721499999999,-12.356378999999999,-5.113121142439903,-4.595462357560097,-12.356378999999999,False,320.73450710713513,29.567736215499053,-715.3233328219613,784.4949620957963,-2.549729,184.04247928150832,29.567736215499053,-5.616072322004179,186.48706516356498,-93.42618739087926
70.346,-218.6,53.6,21.4,-0.73,0.67,-0.09,0.037,0.0,0.9949371839468057,0.005062816053194252,226.09042438811954,-7.1588544999999995,6.5704555000000004,-10.6892485,-2.563392142439903,-4.595462357560097,-10.6892485,False,320.7268305938502,29.581269392499117,-715.3463784494614,784.5133475744105,-0.8825985,184.02561184350824,29.581269392499117,-5.619504649504195,186.47266862935962,-27.573367682494954
70.348,-218.8,52.8,21.6,-0.63,0.59,-0.05,0.036,0.0,0.8645808232895291,0.13541917671047088,226.1146611787922,-6.178189499999999,5.785923499999999,-10.2969825,-1.5827271424399028,-4.595462357560097,-10.2969825,False,320.7226844745653,29.593625771499088,-715.3673646804614,784.5312546181594,-0.4903325,184.01227479950828,29.593625771499088,-5.620877580504192,186.46150870345411,72.5774056873424
70.35,-221.2,51.3,22.4,-0.5,0.49,0.08,0.036,0.0,0.7046275611981127,0.29537243880188735,228.17293879862265,-4.903325,4.8052585,-9.022118,-0.30786264243990313,-4.595462357560097,-9.022118,False,320.72079388478045,29.604216953499062,-715.3866837809613,784.5484973044272,0.784532,184.0011932850083,29.604216953499062,-5.620583381004193,186.4522452245605,48.57059557385717
70.352,-220.7,51.2,23.0,-0.43,0.5,0.12,0.034,0.0,0.6702984409947557,0.32970155900524434,227.72555851287314,-4.2168595,4.903325,-8.629852,0.3786028575600966,-4.595462357560097,-8.629852,False,320.72086462499556,29.61392553699911,-715.4043357509614,784.5649885145207,1.1767979999999998,183.99207310050826,29.61392553699911,-5.618622051004184,186.44472763606305,24.0672785569965
70.354,-222.0,50.0,24.1,-0.42,0.41,0.16,0.036,0.0,0.6083584469702051,0.39164155302979486,228.8335858216621,-4.118792999999999,4.020726499999999,-8.237585999999999,0.4766693575600973,-4.595462357560097,-8.237585999999999,False,320.7217198972107,29.622849588499086,-715.4212031889614,784.5810555984059,1.569064,183.98373744800827,29.622849588499086,-5.615876189004191,186.43783663315423,21.71508879059131
70.356,-222.1,50.5,25.3,-0.38,0.42,0.14,0.035,0.0,0.5834380858325928,0.4165619141674072,229.16969694966215,-3.726527,4.118792999999999,-8.433719,0.8689353575600967,-4.595462357560097,-8.433719,False,320.7230655019258,29.630989107999067,-715.4378744939613,784.5971147798774,1.3729310000000001,183.9758921280083,29.630989107999067,-5.612934194004198,186.4312994914779,5.0989657817063545
70.358,-222.1,49.8,26.1,-0.36,0.44,0.15,0.036,0.0,0.587962583843564,0.41203741615643596,229.10621990683708,-3.530394,4.314926,-8.3356525,1.0650683575600968,-4.595462357560097,-8.3356525,False,320.72499950564094,29.63942282699911,-715.4546438654614,784.6135151283498,1.4709975,183.96863520700828,29.63942282699911,-5.610090265504184,186.42539322268848,-1.237385375399512
70.36,-222.6,50.3,28.1,-0.35,0.46,0.11,0.036,0.0,0.588387627334226,0.411612372665774,229.93577364124963,-3.4323274999999995,4.511059,-8.7279185,1.163134857560097,-4.595462357560097,-8.7279185,False,320.72722770885605,29.64824881199909,-715.4717074364614,784.6303189359127,1.0787315,183.9616724855083,29.64824881199909,-5.607540536504191,186.41984902942113,2.292684676018524
70.362,-222.5,50.0,28.6,-0.35,0.45,0.1,0.036,0.0,0.5787918451395113,0.4212081548604887,229.83518007476576,-3.4323274999999995,4.4129925,-8.825985,1.163134857560097,-4.595462357560097,-8.825985,False,320.7295539785712,29.657172863499067,-715.4892613399614,784.647613767067,0.980665,183.95480783050832,29.657172863499067,-5.605481140004195,186.41443250195422,-10.72023418718642
70.364,-222.5,49.3,30.1,-0.4,0.48,0.09,0.036,0.0,0.6312685640834652,0.3687314359165348,229.87550978736294,-3.92266,4.707191999999999,-8.9240515,0.6728023575600965,-4.595462357560097,-8.9240515,False,320.7313899157863,29.666293047999112,-715.5070113764615,784.664894556522,0.8825985,183.94745284300828,29.666293047999112,-5.603617876504186,186.40856977066903,-43.151712656881614
70.366,-222.3,49.1,31.5,-0.5,0.55,0.11,0.037,0.0,0.751398695766768,0.248601304233232,229.8267825994177,-4.903325,5.3936575,-8.7279185,-0.30786264243990313,-4.595462357560097,-8.7279185,False,320.7317548555014,29.67639389749909,-715.5246633464615,784.6815218829331,1.0787315,183.9386268580083,29.67639389749909,-5.601656546504191,186.4014092254512,-51.73595487621304
70.368,-221.9,48.7,31.9,-0.53,0.64,0.11,0.034,0.0,0.8382123835878351,0.16178761641216488,229.4099169608847,-5.1975245,6.276256,-8.7279185,-0.6020621424399035,-4.595462357560097,-8.7279185,False,320.7308449307165,29.68806381099906,-715.5421191834614,784.6975088200396,1.0787315,183.92852600850833,29.68806381099906,-5.599499083504196,186.39323539896674,-36.06437206704689
70.37,-222.4,48.5,32.7,-0.58,0.67,0.13,0.035,0.0,0.8956561840349232,0.1043438159650768,229.96369278649186,-5.687856999999999,6.5704555000000004,-8.5317855,-1.0923946424399027,-4.595462357560097,-8.5317855,False,320.7291504739316,29.70091052249912,-715.5593788874615,784.7130410305446,1.2748645,183.91764062700827,29.70091052249912,-5.597145487504185,186.38447000026358,-17.31415603675161
