time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
218.236,-232.3,61.3,240.3,1.77,-2.39,0.68,0.038,3.26,3.050803172936596,2.050803172936596,339.80151559403026,322.9443010485202,307.0832166931181,-464.62583818506744,643.7936727426624,-45.16552529572448
218.238,-228.6,61.1,245.6,1.76,-2.49,0.64,0.038,3.2,3.1156540244385287,2.1156540244385287,341.04329637158975,322.92995160743953,307.08972714777866,-464.5790155018433,643.7557889522566,33.16744334760324
218.24,-215.6,62.3,256.5,1.75,-2.56,0.72,0.038,3.323,3.183472946327642,2.183472946327642,340.81798661455645,322.91560216635935,307.0962376024391,-464.53219281861925,643.7179067238312,24.092564851145994
218.242,-209.9,61.7,262.6,1.77,-2.59,0.69,0.038,3.363,3.2120242838434456,2.2120242838434456,341.79476297918904,322.90125272527916,307.1027480570995,-464.48537013539544,643.6800260576618,49.786095872753094
218.244,-195.0,61.8,274.7,1.74,-2.81,0.72,0.037,3.326,3.3826173298202087,2.3826173298202087,342.49719706882274,322.8869032841983,307.10925851175995,-464.43854745217084,643.6421469540234,-1.6400497196232209
218.246,-187.4,61.3,280.2,1.75,-2.62,0.59,0.038,3.436,3.2054640849649214,2.2054640849649214,342.62003735917136,322.8725538431181,307.1157689664205,-464.3917247689468,643.6042694131933,-62.74309866136991
218.248,-171.7,60.3,291.6,1.66,-2.6,0.54,0.038,3.499,3.131644935173846,2.131644935173846,343.72596643256384,322.8582044020377,307.1222794210809,-464.3449020857231,643.5663934354467,-81.90876052267629
218.25,-158.9,58.4,302.1,1.59,-2.37,0.37,0.038,3.637,2.877829042872422,1.8778290428724218,346.30070747834174,322.8438549609575,307.12878987574135,-464.29807940249896,643.5285190210597,-93.79495187827024
218.252,-153.5,57.6,306.3,1.58,-2.24,0.29,0.038,3.647,2.7564651276589736,1.7564651276589736,347.41862356528907,322.8295055198771,307.1353003304019,-464.2512567192748,643.490646170308,-127.16299263970365
218.254,-144.6,55.7,315.0,1.48,-1.85,-0.01,0.038,3.702,2.3691770723185717,1.3691770723185717,351.0507798025807,322.81515607879714,307.1418107850622,-464.204434036051,643.4527748834685,-113.95326154713331
218.256,-139.0,55.4,318.7,1.43,-1.8,-0.09,0.037,3.748,2.3006520814760325,1.3006520814760325,352.0793234485661,322.8008066377165,307.14832123972275,-464.1576113528265,643.414905160816,-18.30058344530795
218.258,-132.2,53.8,327.0,1.45,-1.77,-0.19,0.037,3.913,2.2959747385369904,1.2959747385369904,356.79164788430796,322.7864571966361,307.1548316943833,-464.11078866960247,643.3770370026282,4.351862960248582
218.26,-129.2,53.3,330.4,1.47,-1.78,-0.21,0.038,3.888,2.318059533316606,1.3180595333166059,358.74460274685663,322.7721077555559,307.1613421490436,-464.06396598637866,643.3391704091807,42.41729839539647
218.262,-119.2,52.2,338.1,1.52,-1.93,-0.21,0.038,4.575,2.4656439321199644,1.4656439321199644,362.2776421475662,322.75775831447527,307.13737260370397,-464.0171433031546,643.2867521419294,101.3347696775466
218.264,-112.0,51.2,345.8,1.6,-2.2,-0.13,0.038,3.995,2.7233986120287277,1.7233986120287277,367.0736710797984,322.7434088733951,307.1134030583643,-463.97032061993,643.2343342246817,103.23302618555283
