time_s,altitude_agl_ft,altitude_agl_smooth_ft,vertical_velocity_ft_s,horizontal_velocity_ft_s,acceleration_ft_s2,velocity_dr_ft_s,velocity_cr_ft_s,apo_fired,main_fired,descent_rate_ft_s,descent_rate_from_alt_ft_s,descent_rate_from_alt_smoothed_ft_s,altitude_asl_ft,baro_press_atm,inertial_altitude_ft,tilt_angle_deg,future_angle_deg,roll_angle_deg
208.24,2759.1,2751.3555,-3382.0,2493.1171252069166,-25.000000000043656,-752.0,2377.0,1,0,3382.0,124.73333333335177,120.24728472222286,4711.8,0.8411,4347.0,7.6,0.0,20395.0
208.26,2735.0,2748.860833333333,-3383.0,2493.1171252069166,-50.00000000001455,-752.0,2377.0,1,0,3383.0,122.62083333336341,120.23032638888954,4687.6,0.8418,4279.0,5.6,0.0,20393.0
208.28,2735.0,2746.4506666666666,-3384.0,2494.372265721378,-24.999999999985448,-753.0,2378.0,1,0,3384.0,120.50833333325863,120.20986805555617,4687.6,0.8418,4212.0,4.7,0.0,20391.0
208.3,2709.5,2744.0405,-3384.0,2495.3256300531198,-25.000000000043656,-753.0,2379.0,1,0,3384.0,122.58333333337214,120.18586805555618,4662.2,0.8426,4144.0,5.2,0.0,20389.0
208.32,2709.5,2741.5473333333334,-3385.0,2495.6275763823414,-50.00000000001455,-754.0,2379.0,1,0,3385.0,124.65833333336923,120.15850000000061,4662.2,0.8426,4077.0,6.8,0.0,20387.0
208.34,2701.3,2739.054166666667,-3386.0,2496.580861898929,-24.999999999985448,-754.0,2380.0,1,0,3386.0,125.4291666666104,120.12785416666729,4653.9,0.8429,4009.0,8.7,0.0,20385.0
208.36,2701.3,2736.5301666666664,-3386.0,2496.8830569331835,-25.000000000043656,-755.0,2380.0,1,0,3386.0,126.2000000000262,120.09739583333396,4653.9,0.8429,3941.0,10.5,0.0,20384.0
208.38,2685.4,2734.0061666666666,-3387.0,2497.8362636490006,-50.00000000001455,-755.0,2381.0,1,0,3387.0,126.64583333334303,120.06707638888955,4638.0,0.8434,3873.0,12.3,0.0,20382.0
208.4,2685.4,2731.4643333333333,-3388.0,2499.091835047284,-50.0,-756.0,2382.0,1,0,3388.0,127.09166666668898,120.03484027777841,4638.0,0.8434,3806.0,13.7,0.0,20382.0
208.42,2689.8,2728.9225,-3389.0,2499.091835047284,-50.00000000001455,-756.0,2382.0,1,0,3389.0,127.28750000000582,120.00068750000061,4642.5,0.8432,3738.0,14.9,0.0,20381.0
208.44,2689.8,2726.372833333334,-3390.0,2500.3475758382074,-49.99999999998545,-757.0,2383.0,1,0,3390.0,127.483333333279,119.96815277777837,4642.5,0.8432,3670.0,15.8,0.0,20381.0
208.46,2694.9,2723.8231666666666,-3391.0,2501.3006616558514,-50.00000000001455,-757.0,2384.0,1,0,3391.0,128.21666666670353,119.9372361111117,4647.5,0.8431,3602.0,16.4,0.0,20381.0
208.48,2694.3,2721.244166666667,-3392.0,2501.603485766679,-50.00000000001455,-758.0,2384.0,1,0,3392.0,128.9500000000262,119.9061944444451,4646.9,0.8431,3534.0,16.5,0.0,20381.0
208.5,2681.6,2718.6651666666667,-3393.0,2502.8595645780847,-49.999999999970896,-759.0,2385.0,1,0,3393.0,129.77083333327028,119.8749444444451,4634.2,0.8435,3466.0,16.1,0.0,20380.0
208.52,2682.2,2716.0533333333333,-3394.0,2503.162999087355,-50.00000000001455,-760.0,2385.0,1,0,3394.0,130.59166666668898,119.84302083333397,4634.8,0.8435,3399.0,14.9,0.0,20379.0
208.54,2669.5,2713.4415000000004,-3395.0,2504.115812018286,-50.00000000001455,-760.0,2386.0,1,0,3395.0,130.63333333337505,119.81054861111174,4622.1,0.8439,3331.0,13.3,0.0,20377.0
208.56,2669.5,2710.828,-3396.0,2505.372227833621,-49.999999999970896,-761.0,2387.0,1,0,3396.0,130.64583333327028,119.78047222222284,4622.1,0.8439,3263.0,11.2,0.0,20375.0
208.58,2668.2,2708.2156666666665,-3397.0,2505.676156250045,-24.999999999970896,-762.0,2387.0,1,0,3397.0,129.92083333335177,119.75275000000062,4620.9,0.8439,3195.0,8.6,0.0,20371.0
208.6,2668.2,2705.6311666666666,-3397.0,2505.9804468510924,-24.999999999970896,-763.0,2387.0,1,0,3397.0,129.22500000002037,119.72486805555617,4620.9,0.8439,3127.0,5.7,0.0,20367.0
208.62,2658.7,2703.0466666666666,-3398.0,2507.237523650282,-50.0,-764.0,2388.0,1,0,3398.0,129.22500000003492,119.6968263888895,4611.3,0.8442,3059.0,3.1,0.0,20362.0
208.64,2658.1,2700.4621666666662,-3399.0,2507.8476827750123,-50.00000000001455,-766.0,2388.0,1,0,3399.0,129.22500000003492,119.66806250000062,4610.7,0.8442,2991.0,4.0,0.0,20356.0
208.66,2661.2,2697.8776666666663,-3400.0,2508.4592880890054,-49.999999999970896,-768.0,2388.0,1,0,3400.0,128.43749999992724,119.63849305555613,4613.9,0.8441,2923.0,8.7,0.0,20350.0
208.68,2661.9,2695.324666666667,-3401.0,2509.0723385347023,-50.00000000001455,-770.0,2388.0,1,0,3401.0,127.6250000000291,119.61004861111171,4614.5,0.8441,2855.0,15.3,0.0,20342.0
208.7,2673.3,2692.7726666666663,-3402.0,2509.68683305308,-50.0,-772.0,2388.0,1,0,3402.0,127.37083333337796,119.58290972222284,4625.9,0.8438,2787.0,23.3,0.0,20332.0
208.72,2672.7,2690.2298333333333,-3403.0,2508.400287035544,-74.99999999995634,-774.0,2386.0,1,0,3403.0,127.16666666659876,119.55775694444505,4625.3,0.8438,2719.0,32.1,0.0,20319.0
208.74,2701.9,2687.6859999999997,-3405.0,2506.1653975745494,-100.00000000001455,-776.0,2383.0,1,0,3405.0,126.4916666666686,119.53440972222282,4654.5,0.8429,2651.0,41.5,0.0,20304.0
208.76,2701.9,2685.170166666667,-3407.0,2503.3130047998393,-75.00000000005821,-776.0,2380.0,1,0,3407.0,125.79166666668607,119.51359722222278,4654.5,0.8429,2583.0,51.1,0.0,20287.0
208.78,2795.5,2682.6543333333334,-3408.0,2502.672571472345,-49.999999999970896,-777.0,2379.0,1,0,3408.0,126.08333333327028,119.49544444444507,4748.1,0.8399,2514.0,60.6,0.0,20268.0
208.8,2794.8,2680.1268333333333,-3409.0,2502.3622839229333,-75.00000000004366,-776.0,2379.0,1,0,3409.0,126.3750000000291,119.49005555555622,4747.5,0.8399,2446.0,69.7,0.0,20248.0
208.82,2749.6,2677.599333333333,-3411.0,2503.3130047998393,-100.00000000001455,-776.0,2380.0,1,0,3411.0,122.2541666666948,119.4972916666673,4702.2,0.8414,2378.0,77.4,0.0,20226.0
208.84,2750.2,2675.2366666666667,-3413.0,2503.3130047998393,-99.99999999995634,-776.0,2380.0,1,0,3413.0,118.13333333325863,119.49716666666728,4702.9,0.8413,2310.0,83.9,0.0,20204.0
208.86,2656.8,2672.8740000000003,-3415.0,2503.9540730612453,-100.00000000001455,-775.0,2381.0,1,0,3415.0,118.08750000000873,119.48986111111168,4609.4,0.8443,2241.0,89.3,0.0,20183.0
208.88,2656.8,2670.513166666667,-3417.0,2505.214561669319,-100.00000000001455,-776.0,2382.0,1,0,3417.0,118.04166666668607,119.46920138888945,4609.4,0.8443,2173.0,93.8,0.0,20162.0
208.9,2542.7,2668.1523333333334,-3419.0,2506.1653975745494,-100.00000000001455,-776.0,2383.0,1,0,3419.0,118.64583333335759,119.43510416666724,4495.4,0.8479,2105.0,97.5,0.0,20143.0
208.92,2543.4,2665.7673333333337,-3421.0,2506.475214319902,-75.00000000004366,-777.0,2383.0,1,0,3421.0,119.25000000004366,119.38596527777833,4496.0,0.8479,2036.0,100.4,0.0,20125.0
208.94,2533.9,2663.382333333333,-3422.0,2507.7360307655986,-49.99999999998545,-778.0,2384.0,1,0,3422.0,120.13333333328774,119.32183333333386,4486.5,0.8482,1968.0,102.6,0.0,20110.0
208.96,2533.9,2660.962,-3423.0,2508.0464509255007,-50.00000000001455,-779.0,2384.0,1,0,3423.0,121.01666666667734,119.25587500000057,4486.5,0.8482,1899.0,104.2,0.0,20098.0
208.98,2655.5,2658.5416666666665,-3424.0,2509.3076734430156,-50.00000000001455,-780.0,2385.0,1,0,3424.0,121.35833333336632,119.18804166666722,4608.2,0.8443,1831.0,105.7,0.0,20086.0
209.0,2655.5,2656.1076666666663,-3425.0,2509.618696136925,-24.999999999985448,-781.0,2385.0,1,0,3425.0,121.69999999993888,119.13943055555603,4608.2,0.8443,1763.0,106.9,0.0,20076.0
209.02,2758.5,2653.6736666666666,-3425.0,2510.569058998378,-25.000000000029104,-781.0,2386.0,1,0,3425.0,126.47916666668607,119.11004166666714,4711.2,0.8411,1694.0,108.0,0.0,20068.0
209.04,2759.1,2651.0485,-3426.0,2510.880323711188,-50.000000000029104,-782.0,2386.0,1,0,3426.0,131.28333333335468,119.09855555555609,4711.8,0.8411,1625.0,108.9,0.0,20061.0
209.06,2781.4,2648.422333333333,-3427.0,2511.1919480597257,-24.999999999985448,-783.0,2386.0,1,0,3427.0,133.13749999992433,119.10509722222278,4734.1,0.8404,1557.0,109.6,0.0,20057.0
209.08,2781.4,2645.723,-3427.0,2512.1421138144237,-25.000000000043656,-783.0,2387.0,1,0,3427.0,134.96666666670353,119.11810416666722,4734.1,0.8404,1488.0,110.2,0.0,20054.0
209.1,2782.7,2643.0236666666665,-3428.0,2512.453979678036,-25.000000000043656,-784.0,2387.0,1,0,3428.0,133.42916666671226,119.13749305555609,4735.4,0.8403,1420.0,110.8,0.0,20053.0
209.12,2783.3,2640.3858333333333,-3428.0,2513.7161733179028,-25.000000000043656,-785.0,2388.0,1,0,3428.0,131.9458333333605,119.16013888888943,4736.0,0.8403,1351.0,111.3,0.0,20053.0
209.14,2765.5,2637.7458333333334,-3429.0,2513.7161733179028,-25.000000000029104,-785.0,2388.0,1,0,3429.0,131.69166666668025,119.1860416666672,4718.2,0.8409,1283.0,111.6,0.0,20054.0
209.16,2764.9,2635.118166666667,-3429.0,2514.9785287353848,-24.999999999985448,-786.0,2389.0,1,0,3429.0,131.358333333279,119.2125763888894,4717.5,0.8409,1214.0,111.9,0.0,20055.0
209.18,2773.2,2632.4914999999996,-3430.0,2514.9785287353848,-24.999999999970896,-786.0,2389.0,1,0,3430.0,130.27500000003783,119.23957638888935,4725.8,0.8406,1145.0,112.1,0.0,20058.0
209.2,2773.8,2629.9071666666664,-3430.0,2516.2410456869984,-24.999999999970896,-787.0,2390.0,1,0,3430.0,129.24166666668316,119.27030555555602,4726.4,0.8406,1077.0,112.1,0.0,20061.0
209.22,2836.3,2627.3218333333334,-3431.0,2516.2410456869984,-24.999999999985448,-787.0,2390.0,1,0,3431.0,127.1833333332761,119.30497222222272,4788.9,0.8386,1008.0,112.0,0.0,20064.0
209.24,2836.3,2624.819833333333,-3431.0,2517.5037239297185,-25.000000000043656,-788.0,2391.0,1,0,3431.0,125.10000000004948,119.3495347222227,4788.9,0.8386,940.0,111.8,0.0,20068.0
209.26,2852.2,2622.317833333333,-3432.0,2518.4534937139497,-50.00000000001455,-788.0,2392.0,1,0,3432.0,122.10000000002765,119.40386805555603,4804.9,0.8381,871.0,111.3,0.0,20073.0
209.28,2852.9,2619.9358333333334,-3433.0,2519.403302371417,-24.999999999985448,-788.0,2393.0,1,0,3433.0,119.09999999993306,119.46154861111165,4805.5,0.8381,802.0,110.7,0.0,20078.0
209.3,2859.3,2617.5538333333334,-3433.0,2520.665983425809,-25.000000000043656,-789.0,2394.0,1,0,3433.0,117.51666666668461,119.52271527777829,4811.9,0.8379,734.0,109.8,0.0,20082.0
209.32,2859.9,2615.235166666667,-3434.0,2521.615751854354,-50.00000000001455,-789.0,2395.0,1,0,3434.0,115.93333333337068,119.58500694444496,4812.5,0.8379,665.0,108.7,0.0,20087.0
209.34,2791.6,2612.9165,-3435.0,2522.5655591084246,-49.999999999970896,-789.0,2396.0,1,0,3435.0,110.55833333328337,119.64836111111164,4744.3,0.84,596.0,107.3,0.0,20091.0
209.36,2791.6,2610.8128333333334,-3436.0,2522.5655591084246,-24.999999999970896,-789.0,2396.0,1,0,3436.0,105.15416666667443,119.70293055555604,4744.3,0.84,527.0,105.5,0.0,20096.0
209.38,2686.6,2608.7103333333334,-3436.0,2523.515405144181,-24.999999999970896,-789.0,2397.0,1,0,3436.0,101.59166666669626,119.74863888888937,4639.3,0.8433,459.0,103.6,0.0,20099.0
209.4,2687.3,2606.7491666666665,-3437.0,2524.4652899178473,-50.00000000001455,-789.0,2398.0,1,0,3437.0,98.05833333335613,119.77943750000054,4639.9,0.8433,390.0,101.4,0.0,20102.0
209.42,2606.7,2604.788,-3438.0,2525.415213385712,-50.0,-789.0,2399.0,1,0,3438.0,96.14166666667734,119.79550694444498,4559.3,0.8459,321.0,99.1,0.0,20105.0
209.44,2606.7,2602.9035000000003,-3439.0,2526.053047740684,-24.999999999985448,-788.0,2400.0,1,0,3439.0,94.22499999996217,119.80136805555608,4559.3,0.8459,252.0,96.7,0.0,20107.0
209.46,2572.5,2601.019,-3439.0,2526.053047740684,-25.000000000043656,-788.0,2400.0,1,0,3439.0,94.48333333336632,119.79688194444498,4525.1,0.8469,184.0,94.4,0.0,20109.0
209.48,2572.5,2599.1241666666665,-3440.0,2526.053047740684,-50.00000000001455,-788.0,2400.0,1,0,3440.0,94.68750000002183,119.78744444444499,4525.1,0.8469,115.0,92.0,0.0,20110.0
209.5,2507.3,2597.2315,-3441.0,2526.691512630697,-24.999999999985448,-787.0,2401.0,1,0,3441.0,94.8708333332761,119.7730555555561,4460.0,0.849,46.0,89.6,0.0,20111.0
209.52,2507.3,2595.3293333333336,-3441.0,2526.691512630697,-25.000000000043656,-787.0,2401.0,1,0,3441.0,95.13750000001164,119.74958333333387,4460.0,0.849,-23.0,87.2,0.0,20111.0
209.54,2478.3,2593.426,-3442.0,2526.691512630697,-25.000000000043656,-787.0,2401.0,1,0,3442.0,96.40000000002328,119.71702777777827,4430.9,0.8499,-92.0,84.9,0.0,20111.0
209.56,2478.3,2591.4733333333334,-3442.0,2526.691512630697,-24.999999999985448,-787.0,2401.0,1,0,3442.0,97.60833333328628,119.68056250000052,4430.9,0.8499,-160.0,82.6,0.0,20111.0
209.58,2466.9,2589.5216666666665,-3443.0,2526.691512630697,-24.999999999970896,-787.0,2401.0,1,0,3443.0,98.75416666668752,119.64018750000061,4419.6,0.8503,-229.0,80.3,0.0,20111.0
209.6,2467.5,2587.523166666667,-3443.0,2526.3802168319794,-24.999999999970896,-786.0,2401.0,1,0,3443.0,99.92083333334449,119.59833333333387,4420.2,0.8503,-298.0,78.2,0.0,20111.0
209.62,2470.7,2585.5248333333334,-3444.0,2526.3802168319794,-24.999999999970896,-786.0,2401.0,1,0,3444.0,99.92083333335904,119.55508333333385,4423.4,0.8502,-367.0,76.1,0.0,20110.0
209.64,2470.7,2583.5263333333332,-3444.0,2526.3802168319794,-24.999999999970896,-786.0,2401.0,1,0,3444.0,99.95416666668461,119.51271527777828,4423.4,0.8502,-436.0,74.1,0.0,20109.0
209.66,2486.5,2581.5266666666666,-3445.0,2526.3802168319794,-24.999999999985448,-786.0,2401.0,1,0,3445.0,99.8041666666104,119.47114583333386,4439.1,0.8497,-505.0,72.3,0.0,20108.0
209.68,2486.5,2579.534166666667,-3445.0,2527.3306075778846,-25.000000000043656,-786.0,2402.0,1,0,3445.0,99.60000000002037,119.4316458333339,4439.1,0.8497,-574.0,70.6,0.0,20107.0
209.7,2518.1,2577.5426666666667,-3446.0,2527.6417863297006,-25.000000000043656,-787.0,2402.0,1,0,3446.0,101.95833333335759,119.39421527777833,4470.7,0.8487,-643.0,69.2,0.0,20106.0
209.72,2518.7,2575.4558333333334,-3446.0,2527.6417863297006,-24.999999999985448,-787.0,2402.0,1,0,3446.0,104.3666666666104,119.36105555555606,4471.4,0.8486,-712.0,68.0,0.0,20104.0
209.74,2544.0,2573.368,-3447.0,2527.6417863297006,-24.999999999970896,-787.0,2402.0,1,0,3447.0,106.69166666670208,119.33229166666715,4496.7,0.8478,-781.0,66.9,0.0,20102.0
209.76,2544.0,2571.1881666666663,-3447.0,2527.953322353876,-24.999999999970896,-788.0,2402.0,1,0,3447.0,108.99166666669771,119.30718055555604,4496.7,0.8478,-850.0,65.9,0.0,20100.0
209.78,2574.4,2569.008333333333,-3448.0,2529.2152933271614,-25.0,-789.0,2403.0,1,0,3448.0,110.49166666660312,119.28555555555609,4527.0,0.8469,-918.0,65.1,0.0,20097.0
209.8,2574.4,2566.7685,-3448.0,2531.427462914946,-50.00000000007276,-790.0,2405.0,1,0,3448.0,111.9666666666817,119.26740277777833,4527.0,0.8469,-987.0,64.4,0.0,20094.0
209.82,2614.9,2564.529666666667,-3450.0,2533.9520516379152,-100.0000000000291,-792.0,2407.0,1,0,3450.0,113.27083333336486,119.2528055555561,4567.6,0.8456,-1056.0,64.0,0.0,20090.0
209.84,2614.9,2562.2376666666664,-3452.0,2537.1143056630303,-124.99999999992724,-793.0,2410.0,1,0,3452.0,114.57499999993888,119.24327777777827,4567.6,0.8456,-1125.0,63.1,0.0,20083.0
209.86,2603.5,2559.9466666666667,-3455.0,2539.326682410123,-99.99999999995634,-794.0,2412.0,1,0,3455.0,115.57500000001164,119.23877777777831,4556.2,0.846,-1194.0,61.3,0.0,20073.0
209.88,2603.5,2557.614666666667,-3456.0,2540.5893017172216,-50.00000000001455,-795.0,2413.0,1,0,3456.0,116.57500000001164,119.23195138888943,4556.2,0.846,-1264.0,59.0,0.0,20062.0
209.9,2539.6,2555.283666666667,-3457.0,2542.488938029033,-75.00000000004366,-795.0,2415.0,1,0,3457.0,116.15833333336195,119.22279861111163,4492.2,0.848,-1333.0,56.9,0.0,20051.0
209.92,2539.6,2552.9683333333332,-3459.0,2546.601068090564,-50.00000000007276,-796.0,2419.0,1,0,3459.0,115.76666666669189,119.20302777777826,4492.2,0.848,-1402.0,55.5,0.0,20040.0
209.94,2441.7,2550.6530000000002,-3459.0,2551.0392000124184,-24.999999999985448,-795.0,2424.0,1,0,3459.0,114.97499999994761,119.17263888888934,4394.3,0.8511,-1471.0,55.6,0.0,20029.0
209.96,2442.3,2548.369333333333,-3460.0,2553.889974137492,-50.00000000001455,-795.0,2427.0,1,0,3460.0,114.20833333336486,119.12711111111159,4395.0,0.8511,-1540.0,57.0,0.0,20020.0
209.98,2398.8,2546.0846666666666,-3461.0,2554.52931085161,-25.000000000029104,-794.0,2428.0,1,0,3461.0,112.77916666669626,119.06652777777825,4351.5,0.8524,-1610.0,58.7,0.0,20011.0
210.0,2398.8,2543.8581666666664,-3461.0,2555.4797983940316,-24.999999999985448,-794.0,2429.0,1,0,3461.0,111.37916666660749,118.99897916666713,4351.5,0.8524,-1679.0,60.2,0.0,20003.0
210.02,2419.6,2541.6295,-3462.0,2555.1692703224185,-24.999999999970896,-793.0,2429.0,1,0,3462.0,110.71666666668898,118.92437500000051,4372.3,0.8518,-1748.0,61.8,0.0,19995.0
210.04,2419.6,2539.4294999999997,-3462.0,2556.119911115283,-24.999999999970896,-793.0,2430.0,1,0,3462.0,110.02500000001601,118.8521597222227,4372.3,0.8518,-1817.0,63.2,0.0,19987.0
210.06,2458.1,2537.2285,-3463.0,2556.119911115283,-24.999999999985448,-793.0,2430.0,1,0,3463.0,108.27916666660167,118.78234027777823,4410.7,0.8506,-1886.0,64.5,0.0,19979.0
210.08,2457.5,2535.0983333333334,-3463.0,2557.0705895614224,0.0,-793.0,2431.0,1,0,3463.0,106.50833333335322,118.71662500000049,4410.1,0.8506,-1956.0,65.9,0.0,19971.0
210.1,2511.8,2532.968166666667,-3463.0,2557.0705895614224,-24.999999999970896,-793.0,2431.0,1,0,3463.0,106.27500000002328,118.6548888888894,4464.4,0.8489,-2025.0,67.3,0.0,19963.0
210.12,2512.4,2530.847333333333,-3464.0,2558.021305618857,-24.999999999970896,-793.0,2432.0,1,0,3464.0,106.04166666670062,118.60093750000044,4465.0,0.8488,-2094.0,68.7,0.0,19955.0
210.14,2538.3,2528.7264999999998,-3464.0,2558.021305618857,-24.999999999970896,-793.0,2432.0,1,0,3464.0,105.95416666668461,118.55497916666711,4491.0,0.848,-2163.0,70.1,0.0,19947.0
210.16,2538.3,2526.6091666666666,-3465.0,2558.972059245665,-25.0,-793.0,2433.0,1,0,3465.0,105.86666666660312,118.51443750000044,4491.0,0.848,-2233.0,71.8,0.0,19940.0
210.18,2507.3,2524.4918333333335,-3465.0,2559.2821259095294,0.0,-794.0,2433.0,1,0,3465.0,107.64166666668461,118.47918055555598,4460.0,0.849,-2302.0,73.7,0.0,19932.0
210.2,2507.3,2522.3035,-3465.0,2560.2328019147008,-24.999999999970896,-794.0,2434.0,1,0,3465.0,109.38750000003347,118.44319444444487,4460.0,0.849,-2371.0,75.7,0.0,19925.0
210.22,2499.8,2520.116333333333,-3466.0,2560.2328019147008,-24.999999999985448,-794.0,2434.0,1,0,3466.0,111.98333333327173,118.4065277777782,4452.4,0.8492,-2441.0,78.0,0.0,19918.0
210.24,2499.8,2517.8241666666668,-3466.0,2560.543106452223,0.0,-795.0,2434.0,1,0,3466.0,114.60833333335177,118.37275694444489,4452.4,0.8492,-2510.0,80.5,0.0,19910.0
210.26,2494.7,2515.5319999999997,-3466.0,2560.543106452223,-24.999999999970896,-795.0,2434.0,1,0,3466.0,117.82916666667734,118.34193055555605,4447.3,0.8494,-2580.0,83.3,0.0,19903.0
210.28,2494.7,2513.1110000000003,-3467.0,2560.543106452223,-24.999999999985448,-795.0,2434.0,1,0,3467.0,121.04999999993015,118.3141458333338,4447.3,0.8494,-2649.0,86.3,0.0,19896.0
210.3,2497.9,2510.69,-3467.0,2560.8537638842245,-25.000000000029104,-796.0,2434.0,1,0,3467.0,120.70000000003347,118.28935416666714,4450.5,0.8493,-2718.0,89.6,0.0,19889.0
210.32,2497.9,2508.283,-3468.0,2561.8042470102982,-25.000000000058208,-796.0,2435.0,1,0,3468.0,120.3750000000291,118.26709722222266,4450.5,0.8493,-2788.0,93.2,0.0,19883.0
210.34,2491.5,2505.875,-3468.0,2562.1151418310615,-24.999999999985448,-797.0,2435.0,1,0,3468.0,120.71666666660894,118.24729166666711,4444.2,0.8495,-2857.0,97.0,0.0,19876.0
210.36,2491.5,2503.454333333333,-3469.0,2562.1151418310615,-24.999999999970896,-797.0,2435.0,1,0,3469.0,121.0625000000291,118.22761805555604,4444.2,0.8495,-2926.0,101.1,0.0,19869.0
210.38,2487.1,2501.0325,-3469.0,2562.426389186624,-24.999999999956344,-798.0,2435.0,1,0,3469.0,121.42500000002474,118.20815972222272,4439.8,0.8496,-2996.0,105.3,0.0,19863.0
210.4,2486.5,2498.597333333333,-3470.0,2562.426389186624,-50.00000000001455,-798.0,2435.0,1,0,3470.0,121.7291666666788,118.18904861111155,4439.1,0.8497,-3065.0,109.7,0.0,19856.0
210.42,2502.9,2496.1633333333334,-3471.0,2562.7379889485387,-50.0,-799.0,2435.0,1,0,3471.0,122.95000000001892,118.1702013888893,4455.6,0.8491,-3135.0,114.2,0.0,19849.0
210.44,2502.9,2493.679333333333,-3472.0,2563.68816356436,-49.99999999998545,-799.0,2436.0,1,0,3472.0,124.19999999994616,118.15395138888935,4455.6,0.8491,-3204.0,118.8,0.0,19843.0
210.46,2497.9,2491.195333333333,-3473.0,2564.0,-24.999999999970896,-800.0,2436.0,1,0,3473.0,124.29166666668607,118.14042361111157,4450.5,0.8493,-3273.0,123.3,0.0,19836.0
210.48,2497.9,2488.7076666666667,-3473.0,2564.9500969804462,-24.999999999970896,-800.0,2437.0,1,0,3473.0,124.3833333333605,118.12634722222269,4450.5,0.8493,-3343.0,127.5,0.0,19829.0
210.5,2486.5,2486.22,-3474.0,2565.2621698376174,-49.999999999970896,-801.0,2437.0,1,0,3474.0,126.6208333332761,118.111680555556,4439.1,0.8497,-3412.0,131.7,0.0,19822.0
210.52,2486.5,2483.6428333333333,-3475.0,2566.212189200262,-50.0,-801.0,2438.0,1,0,3475.0,128.85833333335904,118.09644444444488,4439.1,0.8497,-3482.0,135.5,0.0,19816.0
210.54,2415.2,2481.0656666666664,-3476.0,2566.5244982271256,-25.000000000043656,-802.0,2438.0,1,0,3476.0,127.6875000000291,118.08063888888937,4367.9,0.8519,-3552.0,138.9,0.0,19809.0
210.56,2415.2,2478.5353333333333,-3476.0,2567.4744399896176,-24.999999999985448,-802.0,2439.0,1,0,3476.0,126.51666666659003,118.0549444444449,4367.9,0.8519,-3621.0,141.6,0.0,19803.0
210.58,2415.2,2476.005,-3477.0,2568.424419756205,-24.999999999956344,-802.0,2440.0,1,0,3477.0,125.63333333335322,118.01927083333382,4367.9,0.8519,-3691.0,143.8,0.0,19797.0
210.6,2415.2,2473.51,-3477.0,2569.6867513376023,-24.999999999985448,-803.0,2441.0,1,0,3477.0,124.75000000003638,117.98365277777829,4367.9,0.8519,-3760.0,145.7,0.0,19791.0
210.62,2456.8,2471.015,-3478.0,2570.6366915610615,-24.999999999970896,-803.0,2442.0,1,0,3478.0,125.52083333336486,117.94827083333385,4409.5,0.8506,-3830.0,147.1,0.0,19785.0
210.64,2456.2,2468.4891666666667,-3478.0,2571.5866697430206,0.0,-803.0,2443.0,1,0,3478.0,126.29166666669335,117.91919444444494,4408.8,0.8506,-3899.0,148.3,0.0,19780.0
210.66,2446.7,2465.963333333333,-3478.0,2572.5366858414286,-24.999999999985448,-803.0,2444.0,1,0,3478.0,127.04166666660603,117.89620138888938,4399.4,0.8509,-3969.0,149.2,0.0,19775.0
210.68,2447.4,2463.4075,-3479.0,2573.7989431966125,-24.999999999970896,-804.0,2445.0,1,0,3479.0,127.79166666669335,117.87211111111164,4400.0,0.8509,-4038.0,150.0,0.0,19770.0
210.7,2466.3,2460.8516666666665,-3479.0,2574.748919797812,1.4551915228366852e-11,-804.0,2446.0,1,0,3479.0,126.6916666666948,117.84711111111159,4418.9,0.8503,-4108.0,150.7,0.0,19766.0
210.72,2466.3,2458.339833333333,-3479.0,2575.698934270075,24.999999999985448,-804.0,2447.0,1,0,3479.0,125.59166666660167,117.82458333333379,4418.9,0.8503,-4177.0,151.5,0.0,19762.0
210.74,2471.3,2455.828,-3478.0,2576.648986571512,-8.731149137020111e-11,-804.0,2448.0,1,0,3478.0,126.94583333336777,117.80447222222269,4424.0,0.8501,-4247.0,152.7,0.0,19759.0
210.76,2471.3,2453.2619999999997,-3479.0,2577.599076660294,-25.000000000029104,-804.0,2449.0,1,0,3479.0,128.275000000016,117.7862986111116,4424.0,0.8501,-4316.0,154.2,0.0,19757.0
210.78,2451.8,2450.697,-3479.0,2577.599076660294,0.0,-804.0,2449.0,1,0,3479.0,126.73749999992287,117.77006250000052,4404.4,0.8508,-4386.0,155.9,0.0,19755.0
210.8,2451.8,2448.1925,-3479.0,2578.5492044946513,-1.4551915228366852e-11,-804.0,2450.0,1,0,3479.0,125.22500000002765,117.75111805555609,4404.4,0.8508,-4455.0,157.8,0.0,19753.0
210.82,2490.3,2445.688,-3479.0,2579.811233404491,1.4551915228366852e-11,-805.0,2451.0,1,0,3479.0,123.2500000000291,117.72946527777826,4442.9,0.8495,-4525.0,159.9,0.0,19751.0
210.84,2490.3,2443.2625,-3479.0,2579.811233404491,0.0,-805.0,2451.0,1,0,3479.0,121.2749999999287,117.71353472222269,4442.9,0.8495,-4595.0,162.2,0.0,19750.0
210.86,2515.5,2440.8370000000004,-3479.0,2580.761321780842,-1.4551915228366852e-11,-805.0,2452.0,1,0,3479.0,122.10833333335177,117.70328472222272,4468.2,0.8487,-4664.0,164.8,0.0,19749.0
210.88,2515.5,2438.378166666667,-3479.0,2582.661611593745,24.999999999970896,-805.0,2454.0,1,0,3479.0,122.94166666670935,117.69693055555608,4468.2,0.8487,-4734.0,167.8,0.0,19748.0
