time_s,altitude_agl_ft,altitude_agl_smooth_ft,descent_rate_from_alt_ft_s,descent_rate_smoothed_ft_s,descent_rate_time_smoothed_ft_s,velocity_up_ft_s,time_plot_descent_rate_ft_s,time_plot_descent_rate_smoothed_ft_s
181.7,6188.5,6197.953465346534,57.42574257423985,110.6679110533995,129.0512227452244,-2641.0,57.42574257423985,129.0512227452244
181.72,6188.5,6196.973267326734,49.35643564350903,109.17180652491372,129.26655575393562,-2642.0,49.35643564350903,129.26655575393562
181.74,6249.3,6195.979207920793,44.77722772283596,107.60590813179466,129.47120326786765,-2642.0,44.77722772283596,129.47120326786765
181.76,6249.3,6195.182178217821,51.212871287134476,106.09235513714985,129.66205432018623,-2643.0,51.212871287134476,129.66205432018623
181.78,6215.3,6193.930693069307,59.257425742544,105.129849050476,129.84654817940842,-2643.0,59.257425742544,129.84654817940842
181.8,6215.3,6192.811881188119,62.54950495049707,104.91519233890376,130.02820159065166,-2644.0,62.54950495049707,130.02820159065166
181.82,6263.5,6191.428712871288,70.7425742574269,105.50884596656074,130.19795217226735,-2644.0,70.7425742574269,130.19795217226735
181.84,6263.5,6189.9821782178215,74.257425742544,106.75904885570176,130.3662149001798,-2645.0,74.257425742544,130.3662149001798
181.86,6262.1,6188.458415841585,74.43069306932739,107.79824703781566,130.53069036411983,-2646.0,74.43069306932739,130.53069036411983
181.88,6262.1,6187.004950495049,78.93564356441493,108.74492777146295,130.66851972082566,-2646.0,78.93564356441493,130.66851972082566
181.9,6252.9,6185.300990099009,82.57425742573105,109.30977114104546,130.79268787534568,-2647.0,82.57425742573105,130.79268787534568
181.92,6252.9,6183.7019801980205,92.64851485143299,109.57515013796281,130.90373586539073,-2648.0,92.64851485143299,130.90373586539073
181.94,6233.0,6181.595049504951,104.45544554453227,109.95536438889657,131.01018503489766,-2648.0,104.45544554453227,131.01018503489766
181.96,6233.8,6179.523762376237,118.16831683175405,110.04788183736268,131.11325271871527,-2649.0,118.16831683175405,131.11325271871527
181.98,6231.6,6176.868316831683,134.52970297032152,109.82997889952786,131.21632040253292,-2650.0,134.52970297032152,131.21632040253292
182.0,6231.6,6174.142574257426,148.58910891081905,109.47938646323507,131.32276957203982,-2650.0,148.58910891081905,131.32276957203982
182.02,6251.5,6170.924752475246,159.50495049508754,109.12757669209377,131.44693772655984,-2651.0,159.50495049508754,131.44693772655984
182.04,6251.5,6167.762376237623,164.7029702970176,108.90967375425895,131.58598441811452,-2652.0,164.7029702970176,131.58598441811452
182.06,6226.7,6164.336633663366,174.77722772269044,108.92103554617631,131.7496483254891,-2653.0,174.77722772269044,131.7496483254891
182.08,6226.7,6160.771287128712,184.50495049508754,109.14056159714218,131.910201266029,-2653.0,184.50495049508754,131.910201266029
182.1,6210.4,6156.956435643565,198.8118811880995,109.70540496672372,132.06676405345573,-2654.0,198.8118811880995,132.06676405345573
182.12,6210.4,6152.818811881189,208.61386138616945,110.72674890439652,132.2318481848199,-2655.0,208.61386138616945,132.2318481848199
182.14,6197.7,6148.61188118812,218.21782178225112,112.14737867229174,132.4032895092805,-2656.0,218.21782178225112,132.4032895092805
182.16,6197.7,6144.090099009901,226.6089108909946,113.99042363252518,132.59691337986402,-2657.0,226.6089108909946,132.59691337986402
182.18,6184.9,6139.547524752475,232.0544554455846,115.87120597305389,132.79053725044753,-2658.0,232.0544554455846,132.79053725044753
182.2,6185.6,6134.807920792079,230.39603960400564,117.79865281609962,132.9907888329831,-2659.0,230.39603960400564,132.9907888329831
182.22,6189.2,6130.331683168317,214.33168316821684,120.21830871611496,133.20429583942158,-2659.0,214.33168316821684,133.20429583942158
182.24,6189.2,6126.234653465346,193.41584158418118,123.13098522966592,133.47630254828852,-2660.0,193.41584158418118,133.47630254828852
182.26,6192.7,6122.59504950495,150.49504950502887,126.2380295406548,133.77150624898644,-2661.0,150.49504950502887,133.77150624898644
182.28,6192.7,6120.214851485148,109.65346534649143,129.5025158253504,134.08219715414236,-2662.0,109.65346534649143,134.08219715414236
182.3,6174.3,6118.208910891089,83.88613861383055,132.883866255476,134.4211572796635,-2663.0,83.88613861383055,134.4211572796635
182.32,6175.0,6116.859405940594,55.84158415842103,136.23762376237562,134.71412919980673,-2663.0,55.84158415842103,134.71412919980673
182.34,6199.8,6115.975247524752,51.18811881187139,139.59219282583837,135.00236703998434,-2664.0,51.18811881187139,135.00236703998434
182.36,6199.8,6114.811881188119,52.9455445544736,142.80839149488497,135.27072174430694,-2665.0,52.9455445544736,135.27072174430694
182.38,6192.7,6113.857425742574,85.32178217818728,145.77747118974068,135.5132418979612,-2665.0,85.32178217818728,135.5132418979612
182.4,6192.7,6111.399009900991,117.52475247526309,148.418682032135,135.7530568630645,-2666.0,117.52475247526309,135.7530568630645
182.42,6165.8,6109.156435643565,149.18316831678385,150.89961045284585,136.00565384407463,-2666.0,149.18316831678385,136.00565384407463
182.44,6165.8,6105.431683168318,174.405940593977,153.1395065736061,136.23133419899577,-2667.0,174.405940593977,136.23133419899577
182.46,6177.9,6102.1801980198015,146.9306930693565,155.03367959746527,136.44294757344812,-2667.0,146.9306930693565,136.44294757344812
182.48,6178.6,6099.554455445545,130.39603960397653,156.8414218471,136.65645457988654,-2667.0,130.39603960397653,136.65645457988654
182.5,6194.8,6096.964356435644,101.43564356426941,158.52337282908303,136.89295568901392,-2668.0,101.43564356426941,136.89295568901392
182.52,6194.1,6095.497029702971,77.72277227728046,160.07669209543718,137.1262782015934,-2668.0,77.72277227728046,137.1262782015934
182.54,6174.3,6093.855445544555,68.41584158421028,161.41332575880452,137.35134988909036,-2669.0,68.41584158421028,137.35134988909036
182.56,6175.0,6092.760396039604,57.89603960394743,162.4764648595988,137.5806822485562,-2669.0,57.89603960394743,137.5806822485562
182.58,6155.2,6091.539603960396,54.05940594061394,163.23445869176783,137.81711572796942,-2669.0,54.05940594061394,137.81711572796942
182.6,6155.2,6090.59801980198,52.648514851462096,163.54731374776532,138.04482497430325,-2670.0,52.648514851462096,138.04482497430325
182.62,6162.3,6089.433663366337,64.33168316833326,163.51647459827726,138.2817318617129,-2670.0,64.33168316833326,138.2817318617129
182.64,6162.3,6088.024752475248,77.0544554455555,163.23324135691976,138.54136233295625,-2671.0,77.0544554455555,138.54136233295625
182.66,6146.1,6086.351485148515,85.76732673263177,162.79094302872687,138.81986149434707,-2671.0,85.76732673263177,138.81986149434707
182.68,6146.1,6084.59405940594,99.35643564362545,162.348238922251,139.1026889574205,-2672.0,99.35643564362545,139.1026889574205
182.7,6126.3,6082.377227722772,120.2970297029533,161.82478493750793,139.3928880592972,-2672.0,120.2970297029533,139.3928880592972
182.72,6126.3,6079.782178217822,145.17326732666697,161.09722447654445,139.69505762051483,-2673.0,145.17326732666697,139.69505762051483
182.74,6124.9,6076.5702970297025,175.47029702973668,160.411864956984,140.0045988205355,-2673.0,175.47029702973668,140.0045988205355
182.76,6124.9,6072.763366336634,203.6881188119005,159.76911215711294,140.3141400205562,-2674.0,203.6881188119005,140.3141400205562
182.78,6079.7,6068.4227722772275,208.61386138605303,159.06224638857157,140.64207650272834,-2674.0,208.61386138605303,140.64207650272834
182.8,6080.4,6064.418811881187,211.08910891093547,158.12936211653727,140.99787642698274,-2675.0,211.08910891093547,140.99787642698274
182.82,6053.7,6059.979207920793,233.91089108909364,157.0065736081785,141.36355028945093,-2675.0,233.91089108909364,141.36355028945093
182.84,6053.0,6055.062376237624,254.65346534643322,156.17432235026652,141.75505870258718,-2676.0,254.65346534643322,141.75505870258718
182.86,6044.5,6049.79306930693,263.1188118812279,155.8703944164898,142.17652707893268,-2676.0,263.1188118812279,142.17652707893268
182.88,6044.5,6044.537623762377,266.2128712871636,156.42428177243747,142.60130931125389,-2677.0,266.2128712871636,142.60130931125389
182.9,6019.2,6039.144554455445,267.3762376238301,157.81853595195236,143.03819726234448,-2677.0,267.3762376238301,143.03819726234448
182.92,6019.2,6033.842574257426,262.00495049511665,159.8904398636569,143.50389547150994,-2678.0,262.00495049511665,143.50389547150994
182.94,5967.9,6028.664356435644,253.98514851473738,162.5312449277706,143.97561272520286,-2678.0,253.98514851473738,143.97561272520286
182.96,5967.9,6023.683168316832,240.96534653467825,165.32381106962853,144.4497646485922,-2679.0,240.96534653467825,144.4497646485922
182.98,5908.9,6019.0257425742575,232.32673267333303,168.1602012660258,144.92628361196395,-2679.0,232.32673267333303,144.92628361196395
183.0,5908.9,6014.390099009901,220.37128712859703,170.489774387274,145.40672509873568,-2680.0,220.37128712859703,145.40672509873568
183.02,5859.2,6010.210891089109,213.88613861385966,172.42736568738854,145.90055726883818,-2680.0,213.88613861385966,145.90055726883818
183.04,5859.9,6005.834653465347,207.376237623801,173.95958448304046,146.40811827084022,-2681.0,207.376237623801,146.40811827084022
183.06,5833.3,6001.915841584158,189.80198019795353,175.09738678785973,146.91567927284225,-2681.0,189.80198019795353,146.91567927284225
183.08,5833.3,5998.242574257426,184.7029702970467,176.70467456581824,147.42324027484432,-2682.0,184.7029702970467,147.42324027484432
183.1,5808.1,5994.527722772278,181.53465346537996,178.59032624574104,147.94933181842507,-2683.0,181.53465346537996,147.94933181842507
183.12,5808.1,5990.981188118812,177.32673267333303,180.92395714981402,148.4754233620058,-2683.0,177.32673267333303,148.4754233620058
183.14,5801.1,5987.434653465346,174.18316831684206,183.69136503814445,149.00151490558656,-2684.0,174.18316831684206,149.00151490558656
183.16,5801.1,5984.013861386139,169.30693069298286,186.56914461938118,149.51529784125725,-2685.0,169.30693069298286,149.51529784125725
183.18,5799.0,5980.662376237624,164.4059405940643,189.39944814153532,150.01379646161124,-2685.0,164.4059405940643,150.01379646161124
183.2,5799.0,5977.437623762377,153.61386138616945,192.0751501379652,150.50154195747285,-2686.0,153.61386138616945,150.50154195747285
183.22,5825.6,5974.5178217821785,146.70792079204693,194.63155331926805,150.96595520207651,-2686.0,146.70792079204693,150.96595520207651
183.24,5826.3,5971.569306930693,142.22772277228069,196.91365038143132,151.4144754639389,-2687.0,142.22772277228069,151.4144754639389
183.26,5872.5,5968.828712871288,137.72277227725135,198.97825028404515,151.85021370989486,-2687.0,137.72277227725135,151.85021370989486
183.28,5872.5,5966.060396039604,147.7722772276611,200.80060055185984,152.28142076502652,-2688.0,147.7722772276611,152.28142076502652
183.3,5911.0,5962.917821782178,152.57425742576015,202.2325921116705,152.70491803278546,-2689.0,152.57425742576015,152.70491803278546
183.32,5911.0,5959.957425742574,154.4306930693274,203.1760266190562,153.11908240004203,-2689.0,154.4306930693274,153.11908240004203
183.34,5957.3,5956.740594059405,166.80693069298286,203.46088297354424,153.51309311258845,-2690.0,166.80693069298286,153.51309311258845
183.36,5958.0,5953.285148514852,179.00990099011688,203.02710598928866,153.8980414434869,-2691.0,179.00990099011688,153.8980414434869
183.38,5979.1,5949.580198019802,183.49009900997044,201.877536114269,154.24782232321445,-2691.0,183.49009900997044,154.24782232321445
183.4,5979.1,5945.945544554455,175.1485148514912,200.3481577665986,154.58475355732097,-2692.0,175.1485148514912,154.58475355732097
183.42,6000.9,5942.574257425743,161.9059405941225,198.5168803765636,154.91627441432462,-2693.0,161.9059405941225,154.91627441432462
183.44,6000.9,5939.469306930693,163.56435643558507,196.1211653952296,155.2200670886743,-2693.0,163.56435643558507,155.2200670886743
183.46,6048.7,5936.031683168317,174.876237623801,193.2859925336818,155.50532922144427,-2694.0,174.876237623801,155.50532922144427
183.48,6048.7,5932.474257425742,184.2821782178362,190.24387274793258,155.76976140236732,-2695.0,184.2821782178362,155.76976140236732
183.5,6052.3,5928.660396039603,194.70297029690119,187.0942217172553,156.00849429204982,-2695.0,194.70297029690119,156.00849429204982
183.52,6052.3,5924.686138613862,210.27227722780663,183.88532705729747,156.2358653898153,-2696.0,210.27227722780663,156.2358653898153
183.54,6034.7,5920.249504950494,216.9306930693565,180.79248498620458,156.4415949791674,-2697.0,216.9306930693565,156.4415949791674
183.56,6034.7,5916.00891089109,221.53465346520534,177.79987015095148,156.64651301195428,-2697.0,221.53465346520534,156.64651301195428
183.58,6022.0,5911.388118811882,225.96534653470735,175.01217334848337,156.84128658767185,-2698.0,225.96534653470735,156.84128658767185
183.6,6022.0,5906.970297029703,227.42574257432716,172.38029540658997,157.01414813612152,-2699.0,227.42574257432716,157.01414813612152
183.62,5998.8,5902.291089108911,235.71782178225112,170.07222853433035,157.17700048693032,-2699.0,235.71782178225112,157.17700048693032
183.64,5999.5,5897.541584158415,242.6485148515494,167.99220905697297,157.33985283773913,-2700.0,242.6485148515494,157.33985283773913
183.66,5972.8,5892.585148514851,243.811881187954,166.22585619217813,157.50270518854794,-2700.0,243.811881187954,157.50270518854794
183.68,5972.8,5887.789108910892,244.97524752482423,164.9521181626378,157.66555753935674,-2701.0,244.97524752482423,157.66555753935674
183.7,5926.4,5882.78613861386,245.42079207926872,163.93239733809605,157.82813937131021,-2701.0,245.42079207926872,157.82813937131021
183.72,5926.4,5877.972277227724,243.78712871272,163.14072390845794,157.99004490612583,-2702.0,243.78712871272,157.99004490612583
183.74,5864.1,5873.034653465346,246.53465346543817,162.62579126765075,158.15005680895538,-2702.0,246.53465346543817,158.15005680895538
183.76,5864.8,5868.110891089108,243.9603960396489,162.3531082616456,158.31006871178494,-2703.0,243.9603960396489,158.31006871178494
183.78,5810.9,5863.276237623762,230.54455445535132,162.24882324298102,158.4633176432354,-2703.0,230.54455445535132,158.4633176432354
183.8,5810.9,5858.88910891089,217.27722772283596,162.33281934750983,158.6165665746859,-2703.0,217.27722772283596,158.6165665746859
183.82,5766.9,5854.585148514851,208.58910891093547,162.7045122545058,158.76981550613638,-2703.0,208.58910891093547,158.76981550613638
183.84,5766.9,5850.545544554455,203.53960396029288,163.30060055185936,158.92306443758687,-2704.0,203.53960396029288,158.92306443758687
183.86,5731.3,5846.443564356436,202.99504950499977,164.1868203213776,159.07631336903734,-2704.0,202.99504950499977,159.07631336903734
183.88,5731.3,5842.425742574257,196.9306930693274,165.3465346534661,159.2314559324739,-2704.0,196.9306930693274,159.2314559324739
183.9,5717.4,5838.566336633663,186.70792079207604,166.35895146891764,159.38659849591045,-2704.0,186.70792079207604,159.38659849591045
183.92,5717.4,5834.957425742575,177.84653465347947,167.34093491316412,159.53984742736094,-2704.0,177.84653465347947,159.53984742736094
183.94,5729.9,5831.4524752475245,162.54950495043886,168.2575880538884,159.67943515662577,-2705.0,162.54950495043886,159.67943515662577
183.96,5729.9,5828.455445544554,149.00990099014598,168.93686089920524,159.80563220255985,-2705.0,149.00990099014598,159.80563220255985
183.98,5763.4,5825.492079207921,133.56435643570148,169.40147703295034,159.9242547205498,-2705.0,133.56435643570148,159.9242547205498
184.0,5763.4,5823.112871287129,115.32178217815817,169.79751663691064,160.03814315857414,-2706.0,115.32178217815817,160.03814315857414
184.02,5809.5,5820.879207920792,99.38118811880122,170.29256614186176,160.15203159659845,-2706.0,99.38118811880122,160.15203159659845
184.04,5809.5,5819.137623762376,87.77227722771931,170.96412919980634,160.23399880971306,-2707.0,87.77227722771931,160.23399880971306
184.06,5855.7,5817.368316831684,81.70792079201783,171.5537250446357,160.30460423091156,-2707.0,81.70792079201783,160.30460423091156
184.08,5855.7,5815.869306930693,77.54950495052617,171.89985391981833,160.3587080019447,-2707.0,77.54950495052617,160.3587080019447
184.1,5851.5,5814.266336633664,74.08415841584792,171.95382243142413,160.37710328409565,-2708.0,74.08415841584792,160.37710328409565
184.12,5852.2,5812.90594059406,71.6336633664032,171.6856029865291,160.34653465346213,-2708.0,71.6336633664032,160.34653465346213
184.14,5852.2,5811.4009900990095,73.34158415845013,170.9462749553643,160.30879727316653,-2709.0,73.34158415845013,160.30879727316653
184.16,5852.2,5809.972277227722,71.43564356429852,169.89530920305148,160.2542877238512,-2709.0,71.43564356429852,160.2542877238512
184.18,5859.2,5808.543564356436,70.91584158412297,168.60047070280845,160.14432180922668,-2710.0,70.91584158412297,160.14432180922668
184.2,5859.2,5807.135643564357,71.78217821783619,167.05932478493722,160.01041497592004,-2710.0,71.78217821783619,160.01041497592004
184.22,5890.7,5805.672277227723,79.57920792076038,165.36073689336067,159.8080668722577,-2711.0,79.57920792076038,159.8080668722577
184.24,5891.4,5803.952475247525,87.00495049505844,163.3675539685088,159.5804252556369,-2711.0,87.00495049505844,159.5804252556369
184.26,5912.4,5802.192079207921,99.62871287131566,161.13617919168632,159.33993399339647,-2712.0,99.62871287131566,159.33993399339647
184.28,5913.1,5799.9673267326725,112.10396039599436,158.79199805226392,159.09389709462516,-2712.0,112.10396039599436,159.09389709462516
184.3,5875.3,5797.707920792079,122.5,156.42306443759037,158.83514580966033,-2713.0,122.5,158.83514580966033
184.32,5875.3,5795.067326732674,133.242574257456,154.0099009900978,158.52553697992477,-2713.0,133.242574257456,158.52553697992477
184.34,5850.1,5792.378217821782,145.91584158409387,151.69371855218338,158.17048098252135,-2714.0,145.91584158409387,158.17048098252135
184.36,5850.8,5789.230693069307,157.54950495052617,149.41405615971289,157.76159173294124,-2714.0,157.54950495052617,157.76159173294124
184.38,5825.6,5786.076237623762,162.9455445544445,147.34052913487875,157.3518909267953,-2715.0,162.9455445544445,157.3518909267953
184.4,5825.6,5782.712871287129,169.52970297032152,145.63423145593137,156.94151382351197,-2715.0,169.52970297032152,156.94151382351197
184.42,5852.2,5779.295049504951,176.28712871292373,144.34669696477664,156.53113672022866,-2716.0,176.28712871292373,156.53113672022866
184.44,5852.2,5775.661386138613,183.0693069306144,143.40285667910797,156.12075961694532,-2716.0,183.0693069306144,156.12075961694532
184.46,5818.6,5771.972277227722,196.28712871289463,142.74346696964577,155.71038251366198,-2717.0,196.28712871289463,155.71038251366198
184.48,5818.6,5767.8099009901,208.46534653464914,142.26627170913576,155.30000541037867,-2717.0,208.46534653464914,155.30000541037867
184.5,5793.4,5763.633663366337,209.5297029702051,141.857247200128,154.88962830709534,-2718.0,209.5297029702051,154.88962830709534
184.52,5793.4,5759.428712871288,212.47524752479512,141.6296055835078,154.48046853865975,-2718.0,212.47524752479512,154.48046853865975
184.54,5746.0,5755.134653465347,210.34653465350857,141.57807174159908,154.09795487745836,-2719.0,210.34653465350857,154.09795487745836
184.56,5746.0,5751.014851485149,208.24257425731048,141.76351241681334,153.74222258291772,-2720.0,208.24257425731048,153.74222258291772
184.58,5708.3,5746.8049504950495,207.351485148567,142.18836227884816,153.3864902883771,-2720.0,207.351485148567,153.3864902883771
184.6,5709.0,5742.720792079208,207.6485148515494,142.8891413731512,153.03075799383646,-2721.0,207.6485148515494,153.03075799383646
184.62,5682.6,5738.49900990099,205.34653465350857,144.00827787696483,152.67502569929582,-2722.0,205.34653465350857,152.67502569929582
184.64,5682.6,5734.506930693069,202.87128712874255,145.5051939620166,152.3192934047552,-2722.0,202.87128712874255,152.3192934047552
184.66,5661.7,5730.384158415842,199.529702970176,147.26343126115714,151.97722231240004,-2723.0,199.529702970176,151.97722231240004
184.68,5661.7,5726.5257425742575,195.99009900994133,149.2290212627797,151.6351512200449,-2723.0,195.99009900994133,151.6351512200449
184.7,5640.8,5722.544554455446,187.57425742578926,151.1349618568383,151.2930801276897,-2724.0,187.57425742578926,151.2930801276897
184.72,5640.1,5719.022772277228,178.3415841583046,152.91592273981163,150.9419466536872,-2724.0,178.3415841583046,150.9419466536872
184.74,5627.6,5715.410891089109,165.17326732675429,154.60639506573006,150.57579938322274,-2724.0,165.17326732675429,150.57579938322274
184.76,5627.6,5712.415841584158,152.8217821782746,156.1613374452143,150.19653194828328,-2725.0,152.8217821782746,150.19653194828328
184.78,5636.6,5709.2980198019795,142.54950495038065,157.63999350754435,149.80360331115804,-2726.0,142.54950495038065,149.80360331115804
184.8,5636.6,5706.71386138614,131.95544554456137,159.0472325921091,149.38213493481192,-2726.0,131.95544554456137,149.38213493481192
184.82,5645.7,5704.019801980198,123.81188118815771,160.57052426553878,148.95944922361804,-2727.0,123.81188118815771,148.95944922361804
184.84,5645.7,5701.761386138614,114.13366336628678,162.10193150462277,148.53419358329944,-2727.0,114.13366336628678,148.53419358329944
184.86,5638.7,5699.454455445545,106.53465346537996,163.40326245739,148.1074500892776,-2728.0,106.53465346537996,148.1074500892776
184.88,5638.7,5697.5,100.81683168318705,164.36130498295373,147.67894822269707,-2728.0,100.81683168318705,147.67894822269707
184.9,5654.7,5695.421782178218,100.47029702973668,165.0154195747402,147.2403018990477,-2729.0,100.47029702973668,147.2403018990477
184.92,5654.7,5693.481188118812,98.21782178222202,165.39969160850208,146.79245793432298,-2730.0,98.21782178222202,146.79245793432298
184.94,5665.2,5691.49306930693,102.49999999994179,165.41267651355,146.33081750798482,-2730.0,102.49999999994179,146.33081750798482
184.96,5665.2,5689.381188118812,107.47524752473691,165.0142022398931,145.8584915868675,-2731.0,107.47524752473691,145.8584915868675
184.98,5668.6,5687.194059405941,117.47524752476602,164.26635286479151,145.38183736406782,-2732.0,117.47524752476602,145.38183736406782
185.0,5668.6,5684.682178217822,126.4603960395616,163.30262944327006,144.90288373099926,-2732.0,126.4603960395616,144.90288373099926
185.02,5683.3,5682.135643564356,138.73762376239756,162.14656711572573,144.3960666558492,-2732.0,138.73762376239756,144.3960666558492
185.04,5683.3,5679.132673267327,151.0148514851462,160.76692095438742,143.86246821403827,-2732.0,151.0148514851462,143.86246821403827
185.06,5681.2,5676.09504950495,163.31683168309974,159.1827625385457,143.27977060001422,-2733.0,163.31683168309974,143.27977060001422
185.08,5681.9,5672.599999999999,173.88613861388876,157.30847265054072,142.69707298599013,-2733.0,173.88613861388876,142.69707298599013
185.1,5671.4,5669.139603960396,171.98019801985356,155.1639344262276,142.11437537196608,-2734.0,171.98019801985356,142.11437537196608
185.12,5670.7,5665.720792079207,172.82178217824548,152.93661743223421,141.5289725693909,-2734.0,172.82178217824548,141.5289725693909
185.14,5656.1,5662.226732673267,174.7029702970467,150.63260834280032,140.9432992479599,-2735.0,174.7029702970467,140.9432992479599
185.16,5656.8,5658.732673267326,173.86138613850926,148.329816588214,140.35762592652893,-2735.0,173.86138613850926,140.35762592652893
185.18,5656.8,5655.272277227723,174.92574257426895,146.10939782502732,139.77114104853257,-2736.0,174.92574257426895,139.77114104853257
185.2,5656.8,5651.735643564357,176.31188118818682,143.98758318454608,139.18195098198495,-2736.0,176.31188118818682,139.18195098198495
185.22,5651.2,5648.219801980197,183.58910891078995,141.95098198344215,138.58139912352107,-2737.0,183.58910891078995,138.58139912352107
185.24,5651.9,5644.392079207921,190.69306930695893,140.01176757019655,137.9811177839114,-2737.0,190.69306930695893,137.9811177839114
185.26,5648.5,5640.5920792079205,195.0247524752922,138.10460964128848,137.41208137207298,-2738.0,195.0247524752922,137.41208137207298
185.28,5647.8,5636.591089108911,201.6089108909946,136.25182600227063,136.82897797976736,-2738.0,201.6089108909946,136.82897797976736
185.3,5644.3,5632.527722772276,193.8118811880995,134.54999188443247,136.26345831304684,-2739.0,193.8118811880995,136.26345831304684
185.32,5644.3,5628.838613861387,182.72277227722225,133.0567278039258,135.7145755559187,-2739.0,182.72277227722225,135.7145755559187
185.34,5639.4,5625.218811881188,174.75247524742736,131.76310663853178,135.17516095872134,-2740.0,174.75247524742736,135.17516095872134
185.36,5639.4,5621.848514851486,168.19306930698804,130.7697614023689,134.63655791808958,-2741.0,168.19306930698804,134.63655791808958
185.38,5639.4,5618.49108910891,161.6336633664323,130.0373316020113,134.09754909917464,-2741.0,161.6336633664323,134.09754909917464
185.4,5639.4,5615.383168316831,156.7574257425731,129.50413893848383,133.5644916950734,-2742.0,156.7574257425731,133.5644916950734
185.42,5633.9,5612.220792079208,164.7029702970467,129.21563057945164,133.04401341773718,-2742.0,164.7029702970467,133.04401341773718
185.44,5633.9,5608.79504950495,172.99504950488335,129.0809121895796,132.5438240545384,-2743.0,172.99504950488335,132.5438240545384
185.46,5628.3,5605.30099009901,166.38613861385966,129.06265216685554,132.04647513931855,-2744.0,166.38613861385966,132.04647513931855
185.48,5628.3,5602.139603960396,158.0693069307017,129.12392468754913,131.56102905372623,-2744.0,158.0693069307017,131.56102905372623
185.5,5626.9,5598.978217821783,152.00495049497113,129.1969647784436,131.07707082183714,-2745.0,152.00495049497113,131.07707082183714
185.52,5627.6,5596.059405940594,145.94059405947337,129.23591949358692,130.59689985392052,-2746.0,145.94059405947337,130.59689985392052
185.54,5618.6,5593.140594059406,134.03465346537996,129.25823729913768,130.15257263431388,-2746.0,134.03465346537996,130.15257263431388
185.56,5618.6,5590.69801980198,121.6089108910237,129.21279013146966,129.74909376183732,-2747.0,121.6089108910237,129.74909376183732
185.58,5609.5,5588.276237623762,111.93069306932739,129.14177893198976,129.3596818698284,-2748.0,111.93069306932739,129.3596818698284
185.6,5609.5,5586.220792079207,104.15841584163718,129.0245090082763,128.97757398690936,-2748.0,104.15841584163718,128.97757398690936
185.62,5595.6,5584.109900990099,99.00990099011688,128.85773413406721,128.61102093816203,-2749.0,99.00990099011688,128.61102093816203
185.64,5595.6,5582.260396039604,92.12871287128655,128.46981009576217,128.24717307796598,-2750.0,92.12871287128655,128.24717307796598
185.66,5583.1,5580.424752475248,86.43564356426941,127.87250446356006,127.88075528864601,-2750.0,86.43564356426941,127.88075528864601
185.68,5583.1,5578.802970297031,81.95544554459048,127.14372666774806,127.49688903316874,-2751.0,81.95544554459048,127.49688903316874
185.7,5570.7,5577.146534653465,77.64851485154941,126.30863496185648,127.10084942920795,-2752.0,77.64851485154941,127.10084942920795
185.72,5570.7,5575.69702970297,73.6633663366083,125.54658334685841,126.67748742087606,-2752.0,73.6633663366083,126.67748742087606
185.74,5561.6,5574.2,71.93069306932739,124.80684953741061,126.25344911540631,-2753.0,71.93069306932739,126.25344911540631
185.76,5561.6,5572.819801980198,69.87623762374278,124.08091218957772,125.82589406481911,-2754.0,69.87623762374278,125.82589406481911
185.78,5549.9,5571.40495049505,72.79702970292419,123.43329005031684,125.39265811827372,-2754.0,72.79702970292419,125.39265811827372
185.8,5549.9,5569.9079207920795,77.92079207921051,122.82989774387354,124.95414705405265,-2755.0,77.92079207921051,124.95414705405265
185.82,5538.8,5568.288118811882,83.41584158421028,122.24557701671843,124.49615863226023,-2756.0,83.41584158421028,124.49615863226023
185.84,5538.8,5566.571287128712,87.0544554455264,121.50827787696865,124.03817021046781,-2757.0,87.0544554455264,124.03817021046781
185.86,5533.9,5564.805940594059,86.53465346535086,120.61515987664366,123.57355407672337,-2757.0,86.53465346535086,123.57355407672337
185.88,5533.9,5563.109900990099,86.50990099008777,119.51915273494583,123.09568251907596,-2758.0,86.50990099008777,123.09568251907596
185.9,5521.4,5561.345544554456,92.17821782181272,118.20321376399961,122.57412216632024,-2759.0,92.17821782181272,122.57412216632024
185.92,5521.4,5559.422772277228,96.4851485148829,116.8499431910416,122.04552832332932,-2759.0,96.4851485148829,122.04552832332932
185.94,5516.6,5557.486138613861,99.43069306926918,115.4824703781876,121.51693448033839,-2760.0,99.43069306926918,121.51693448033839
185.96,5516.6,5555.445544554455,104.57920792081859,114.13893848401494,120.98834063734746,-2761.0,104.57920792081859,120.98834063734746
185.98,5509.0,5553.30297029703,108.14356435646187,112.79581236812385,120.50546448087908,-2761.0,108.14356435646187,120.50546448087908
186.0,5509.7,5551.119801980198,110.02475247520488,111.55129037494008,120.02732240437635,-2762.0,110.02475247520488,120.02732240437635
186.02,5506.2,5548.901980198019,114.35643564359634,110.35830222366599,119.56906346372861,-2763.0,114.35643564359634,119.56906346372861
186.04,5506.2,5546.545544554455,115.5940594059648,108.98717740626641,119.13420440405295,-2763.0,115.5940594059648,119.13420440405295
186.06,5502.7,5544.278217821782,113.01980198011734,107.43791592274182,118.70096845750756,-2764.0,113.01980198011734,118.70096845750756
186.08,5502.7,5542.024752475248,110.27227722769021,105.86755396851356,118.27070821836878,-2765.0,110.27227722769021,118.27070821836878
