time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
68.954,-64.4,85.1,8.8,-1.12,0.92,-0.24,0.036,0.0,1.4691494137765568,0.46914941377655683,107.08319195840214,243.28949272410182,86.83053038178817,-186.2156567090645,318.44244233443754,34.75087289815815
68.956,-65.4,85.3,8.5,-1.16,0.95,-0.32,0.036,0.0,1.5331340450201998,0.5331340450201998,107.82161193378626,243.30562328302153,86.8675208364488,-186.22979402584053,318.47312081291483,42.17113040986155
68.958,-65.7,85.1,7.7,-1.28,0.96,-0.35,0.035,0.0,1.63783393541592,0.6378339354159199,107.78585250393486,243.32175384194124,86.9045112911092,-186.24393134261646,318.50380207686374,65.833678351558
68.96,-66.9,85.5,7.0,-1.41,1.06,-0.34,0.034,0.0,1.796468758425818,0.7964687584258181,108.78814273623757,243.33788440086084,86.94150174576956,-186.25806865939245,318.53448612547953,55.66246815752973
68.962,-67.1,85.3,6.5,-1.5,1.05,-0.33,0.036,0.0,1.8604838080456385,0.8604838080456385,108.72327257767768,243.35401495978067,86.94801220043004,-186.2722059761685,318.5568522915171,-7.005778308620677
68.964,-67.6,84.4,5.6,-1.41,1.03,-0.28,0.036,0.0,1.76844564519241,0.76844564519241,108.27963797501356,243.37014551870027,86.9545226550905,-186.28634329294442,318.57921846445777,-71.8891501440273
68.966,-68.8,84.1,5.4,-1.16,1.03,-0.26,0.037,0.0,1.5729272074701994,0.5729272074701994,108.79067055588912,243.38627607761998,86.96103310975093,-186.3004806097204,318.60158464430066,-109.51743961469298
68.968,-69.5,83.2,4.6,-0.81,1.03,-0.23,0.036,0.0,1.3303758867327684,0.3303758867327684,108.50645142110216,243.4024066365397,86.96754356441141,-186.31461792649645,318.62395083104406,-104.98277758448188
68.97,-70.2,82.5,4.4,-0.63,0.93,-0.26,0.034,0.0,1.1529960971312956,0.15299609713129558,108.41425183065186,243.4185371954594,86.97405401907187,-186.32875524327238,318.6463170246865,-66.76805223027756
68.972,-70.2,82.6,3.7,-0.58,0.73,-0.09,0.036,0.0,0.9366963221877195,0.06330367781228052,108.46423373628747,243.434667754379,86.98056447373233,-186.3428925600483,318.6686832252264,-22.31632229786523
68.974,-71.1,82.2,3.7,-0.63,0.69,-0.06,0.034,0.0,0.9362691920596341,0.0637308079403659,108.74621832505257,243.45079831329883,86.98707492839281,-186.35702987682436,318.6910494326628,7.817061658670358
68.976,-71.4,82.5,3.9,-0.63,0.65,-0.02,0.036,0.0,0.9054280755532159,0.09457192444678408,109.17609628485532,243.46692887221843,86.99358538305324,-186.37116719360034,318.7134156469937,12.863206732702055
68.978,-71.4,82.3,3.9,-0.65,0.6,-0.02,0.034,0.0,0.8848163651289458,0.11518363487105421,109.0250429947175,243.48305943113803,87.0000958377137,-186.38530451037627,318.7357818682178,-1.979355787215134
