time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,jerk_excess_g_per_s
219.066,-85.3,67.4,-205.5,-1.87,-3.86,-3.17,0.037,0.0,5.333422915914319,4.333422915914319,232.48462314742451,-97.5606142489778
219.068,-90.7,60.9,-197.7,-1.73,-3.16,-2.96,0.037,0.0,4.6626280143284005,3.6626280143284005,225.8773782387249,219.6192386323237
219.07,-104.2,47.7,-180.9,-1.83,-4.78,-3.52,0.037,0.0,6.211899870410018,5.211899870410018,214.14420375065023,535.1406034293337
219.072,-114.1,30.5,-161.6,-1.65,-4.8,-4.53,0.036,0.0,6.803190428027133,5.803190428027133,200.1589868079872,315.60905512549925
219.074,-116.5,20.4,-150.8,-1.68,-5.37,-4.92,0.036,0.0,7.474336090918042,6.474336090918042,191.64824549157763,-279.71087496918653
219.076,-119.9,12.1,-144.2,-1.26,-3.51,-4.29,0.037,0.0,5.684346928187969,4.684346928187969,187.9256767980363,-641.9906712117756
219.078,-120.1,3.4,-138.8,-1.32,-2.26,-4.15,0.037,0.0,4.906373406091306,3.906373406091306,183.57834839653614,330.6338506928662
219.08,-99.2,-16.8,-114.9,-1.58,-5.08,-4.56,0.036,0.0,7.006882330965748,6.006882330965748,152.7248833687556,299.78717114168126
219.082,-105.6,-23.5,-114.0,-1.18,-3.65,-4.75,0.037,0.0,6.105522090697895,5.105522090697895,157.16109569483154,-258.08826520474577
219.084,-82.3,-45.0,-96.3,-1.62,-3.09,-4.85,0.037,0.0,5.974529270160118,4.974529270160118,134.4320646274541,-112.17800888745796
219.086,-81.4,-64.9,-86.3,-1.43,-2.11,-5.05,0.038,0.0,5.656810055145921,4.656810055145921,135.22448003227817,-232.04106043810623
219.088,-69.7,-72.9,-79.1,-1.4,-1.97,-4.43,0.037,0.0,5.046365028414016,4.046365028414016,128.1768699883095,134.16154223575677
219.09,-45.7,-90.6,-67.7,-1.48,-3.43,-4.94,0.037,0.0,6.193456224112673,5.193456224112673,121.9841793020718,1.8885607012670107
219.092,-49.3,-101.5,-61.0,-1.36,-2.7,-4.05,0.037,0.0,5.05391927121912,4.05391927121912,128.27213259317082,-114.68652951888498
219.094,-31.8,-112.1,-49.2,-1.32,-3.42,-4.41,0.036,0.0,5.734710106012334,4.734710106012334,126.48434685762503,-63.09185967898577
219.096,-37.3,-130.4,-36.8,-1.18,-2.95,-3.6,0.036,0.0,4.801551832480829,3.801551832480829,140.53359029072018,-135.92466096909266
219.098,-32.8,-133.3,-31.8,-1.15,-3.05,-4.04,0.038,0.0,5.191011462133367,4.191011462133367,140.9112131804989,-101.5135339978566
219.1,-26.4,-152.4,-19.8,-1.02,-2.88,-3.16,0.037,0.0,4.395497696507189,3.3954976965071886,155.931908216375,-182.2204814259959
219.102,-31.0,-155.9,-15.8,-0.96,-2.47,-3.59,0.036,0.0,4.462129536443334,3.462129536443334,159.73556272790353,51.74225835239906
219.104,-18.9,-169.8,-3.4,-1.01,-2.99,-3.35,0.038,0.0,4.602466729917773,3.602466729917773,170.88244497314523,50.73570256548112
219.106,-20.3,-178.6,0.6,-1.07,-2.66,-3.68,0.037,0.0,4.66507234670589,3.66507234670589,179.75096661770695,40.63003839743283
219.108,-15.8,-187.1,11.8,-1.11,-2.93,-3.59,0.038,0.0,4.764986883507656,3.764986883507656,188.13636012211992,-142.04276966786188
219.11,-14.1,-203.2,22.3,-0.89,-2.7,-2.95,0.037,0.0,4.09690126803173,3.09690126803173,204.90568562145853,-171.65734274280942
219.112,-16.8,-205.0,26.1,-0.84,-2.55,-3.07,0.036,0.0,4.078357512528788,3.078357512528788,207.33656213991782,-54.72157797388161
219.114,-11.9,-221.0,37.3,-0.82,-2.65,-2.71,0.037,0.0,3.8780149561341304,2.8780149561341304,224.4413063587004,-33.21660377135083
219.116,-19.3,-225.5,40.6,-0.68,-2.22,-3.19,0.037,0.0,3.9454910974427504,2.9454910974427504,229.93716533000924,182.1852380804438
219.118,-16.2,-235.5,52.3,-0.63,-3.58,-2.83,0.037,0.0,4.606755908445769,3.606755908445769,241.78085118553125,36.735235581919255
219.12,-19.3,-243.4,55.6,-0.6,-2.98,-2.74,0.037,0.0,4.092432039753379,3.092432039753379,250.41447641859685,-128.45574367868517
219.122,-22.9,-251.3,67.6,-0.56,-2.76,-2.97,0.037,0.0,4.092932933728575,3.0929329337285747,261.23908589642554,-100.69947788927459
219.124,-19.7,-266.0,76.3,-0.37,-2.53,-2.66,0.037,0.0,3.6896341282029574,2.6896341282029574,277.4270714980786,-250.98408322207115
219.126,-22.1,-268.3,80.4,-0.27,-1.63,-2.61,0.038,0.0,3.0889966008398257,2.0889966008398257,280.9581107567461,-230.70321184521657
219.128,-12.4,-279.3,87.7,-0.1,-1.93,-1.98,0.037,0.0,2.7668212808202846,1.7668212808202846,293.0077473378477,-114.4450380315838
219.13,-11.7,-284.3,91.6,-0.1,-1.47,-2.18,0.036,0.0,2.631216448717209,1.631216448717209,298.92129398890273,-141.42130262801743
219.132,-5.6,-290.7,96.8,-0.05,-1.28,-1.79,0.037,0.0,2.201136070305514,1.2011360703055138,306.4442689951959,-215.02877411319406
219.134,2.5,-299.5,101.7,0.02,-0.8,-1.58,0.037,0.0,1.7711013522664367,0.7711013522664367,316.3058488235714,-180.87570689654265
219.136,3.0,-300.8,103.4,0.07,-0.68,-1.31,0.037,0.0,1.4776332427229701,0.47763324272297014,318.08992439245856,-147.0241757689519
219.138,11.6,-307.3,106.6,0.19,-0.65,-0.97,0.036,0.0,1.1830046491878212,0.18300464918782122,325.4710586211929,-111.09509145262578
219.14,11.4,-309.4,108.5,0.21,-0.43,-0.84,0.037,0.0,0.9667471230885561,0.03325287691144385,328.0709831728493,-40.967903161609854
219.142,14.9,-312.7,111.5,0.22,-0.64,-0.71,0.038,0.0,0.9808669634563089,0.01913303654369114,332.31844667427055,26.585060648717864
219.144,17.0,-315.2,112.6,0.25,-0.53,-0.63,0.037,0.0,0.8604068804931769,0.13959311950682307,335.1399707584877,22.309809612002745
219.146,16.5,-316.8,115.2,0.25,-0.59,-0.62,0.038,0.0,0.8916277250063503,0.10837227499364965,337.4989333316477,-8.211400852736887
219.148,18.8,-321.1,117.8,0.23,-0.59,-0.63,0.037,0.0,0.8932524839036273,0.10674751609637267,342.5426834717099,0.3086383560654795
219.15,17.7,-321.5,119.1,0.22,-0.6,-0.62,0.037,0.0,0.8903931715820825,0.10960682841791747,343.3079521362708,-3.9944899834257086
219.152,17.3,-323.6,121.6,0.25,-0.71,-0.51,0.037,0.0,0.9092304438369846,0.09076955616301541,346.1254252435091,11.959383858951028
219.154,17.3,-325.1,122.7,0.27,-0.63,-0.49,0.037,0.0,0.8425556361451747,0.1574443638548253,347.9146303333621,-6.117966045473615
219.156,14.2,-325.9,125.4,0.29,-0.74,-0.49,0.04,0.0,0.9337023080189959,0.0662976919810041,349.4819165564936,-12.870039329998047
219.158,14.2,-328.1,126.9,0.28,-0.72,-0.45,0.037,0.0,0.8940357934669059,0.10596420653309413,352.07223690600773,1.019682071176728
219.16,11.8,-328.5,129.4,0.29,-0.76,-0.45,0.037,0.0,0.9296235797353679,0.07037642026463209,353.2645609171687,0.2378127490642612
219.162,9.7,-331.1,132.1,0.3,-0.74,-0.4,0.037,0.0,0.8930845424706443,0.10691545752935572,356.6114271865107,1.9444014037842372
219.164,8.4,-331.3,133.4,0.32,-0.75,-0.43,0.037,0.0,0.9218459741193211,0.07815402588067888,357.24754722740926,5.699308397043211
219.166,4.4,-333.3,136.1,0.34,-0.73,-0.33,0.037,0.0,0.8702873088813832,0.12971269111861683,360.0436917930934,25.980443062920926
219.168,3.6,-334.0,137.4,0.37,-0.64,-0.35,0.037,0.0,0.8179242018671412,0.1820757981328588,361.17546982041847,16.94780074286526
219.17,0.9,-335.5,139.9,0.38,-0.64,-0.3,0.037,0.0,0.8024961059095552,0.19750389409044478,363.5011279212212,19.109801347501623
219.172,-0.5,-337.3,142.0,0.39,-0.56,-0.29,0.037,0.0,0.7414849964766651,0.2585150035233349,365.97204811296723,9.819807446420072
219.174,-1.2,-338.0,143.3,0.4,-0.6,-0.25,0.037,0.0,0.7632168761236874,0.23678312387631262,367.1244067070453,-23.360037467432534
219.176,-3.3,-339.2,145.8,0.33,-0.71,-0.29,0.033,0.0,0.8349251463454672,0.16507485365453278,369.22238556187244,-9.023832053406139
219.178,-3.8,-340.1,147.0,0.33,-0.68,-0.26,0.036,0.0,0.7993122043357027,0.20068779566429729,370.52860888195937,-6.297781216074867
219.18,-6.0,-341.1,149.4,0.31,-0.74,-0.31,0.037,0.0,0.860116271209887,0.13988372879011302,372.43196694161475,-1.8368938119039413
219.182,-6.9,-342.3,150.7,0.29,-0.71,-0.25,0.037,0.0,0.8066597795849251,0.19334022041507493,374.06869689937974,-4.373530176245289
219.184,-7.9,-343.3,153.1,0.23,-0.78,-0.33,0.037,0.0,0.8776103919165953,0.12238960808340471,375.97461350468865,-20.624281113389408
219.186,-9.5,-345.1,155.4,0.16,-0.81,-0.33,0.038,0.0,0.8891569040388766,0.1108430959611234,378.5940041786188,-18.544349889713203
219.188,-9.6,-345.6,157.0,0.11,-0.87,-0.37,0.037,0.0,0.9517877914745493,0.04821220852545072,379.71110070684006,-26.48876062374779
219.19,-11.6,-347.2,159.8,0.07,-0.95,-0.32,0.037,0.0,1.0048880534666536,0.0048880534666535524,382.38519845830854,-5.119401098035001
219.192,-12.2,-347.8,161.5,0.04,-0.91,-0.34,0.037,0.0,0.9722653958667871,0.027734604133212937,383.6612177429457,22.251020039031904
219.194,-13.5,-349.1,164.7,-0.01,-1.06,-0.27,0.036,0.0,1.0938921336219583,0.09389213362195825,386.23716807163964,24.591214653726617
219.196,-14.6,-349.8,166.6,-0.04,-1.09,-0.28,0.036,0.0,1.1260994627474077,0.1260994627474077,387.7225296523275,16.408407876898437
219.198,-15.9,-350.8,170.3,-0.07,-1.14,-0.2,0.036,0.0,1.1595257651298654,0.15952576512986538,390.27623550505865,6.105539520805934
219.2,-18.2,-352.0,173.4,-0.04,-1.14,-0.15,0.036,0.0,1.1505216208311775,0.15052162083117748,392.81395087242004,-14.711039531004396
219.202,-19.3,-352.4,175.2,-0.03,-1.09,-0.15,0.037,0.0,1.1006816070054046,0.10068160700540463,394.0219410134415,-17.43371758922826
219.204,-21.3,-353.7,178.7,-0.06,-1.07,-0.14,0.036,0.0,1.0807867504739315,0.08078675047393147,396.8514457577293,4.449876483472533
219.206,-22.4,-354.1,180.5,-0.11,-1.1,-0.17,0.037,0.0,1.1184811129384349,0.11848111293843488,398.0814238318588,5.699579119779536
219.208,-23.9,-355.4,183.8,-0.21,-1.07,-0.17,0.037,0.0,1.1035850669522491,0.10358506695224912,400.82765623145315,-11.793375179612852
219.21,-25.1,-356.4,186.9,-0.28,-1.02,-0.17,0.037,0.0,1.0713076122197582,0.07130761221975823,403.21530228898797,4.961793499088376
219.212,-25.3,-357.0,188.7,-0.32,-1.06,-0.19,0.036,0.0,1.123432240947357,0.12343224094735694,404.5945872104569,50.115701828169676
219.214,-26.6,-357.8,191.9,-0.45,-1.18,-0.15,0.036,0.0,1.271770419533337,0.271770419533337,406.8832879340217,38.173677996026356
219.216,-27.3,-358.2,193.8,-0.54,-1.15,-0.12,0.037,0.0,1.2761269529321915,0.27612695293219147,408.18007055710103,38.997516146003676
219.218,-28.3,-358.9,197.1,-0.74,-1.22,-0.05,0.037,0.0,1.4277604841148952,0.4277604841148952,410.4369744552749,47.16493023948033
219.22,-29.4,-359.5,198.8,-0.84,-1.2,0.0,0.037,0.0,1.4647866738880444,0.4647866738880444,411.8568319209965,21.03970647523714
219.222,-31.0,-359.4,202.2,-0.99,-1.13,0.17,0.037,0.0,1.5119193100162456,0.5119193100162456,413.53863181086234,88.102241939427
219.224,-33.8,-358.7,205.5,-1.27,-1.23,0.42,0.037,0.0,1.8171956416412627,0.8171956416412627,414.7750956843962,134.52017249650967
219.226,-35.4,-357.7,207.6,-1.44,-1.33,0.6,0.037,0.0,2.0500000000000003,1.0500000000000003,415.0906045672438,145.04448030920312
219.228,-40.0,-355.0,211.6,-1.69,-1.43,0.92,0.037,0.0,2.3973735628808455,1.3973735628808455,415.2102599888399,118.31792143165609
219.23,-42.1,-353.4,213.5,-1.72,-1.46,1.13,0.036,0.0,2.5232716857286692,1.5232716857286692,415.025565477598,95.29680391271512
219.232,-48.2,-348.8,217.1,-1.92,-1.58,1.24,0.036,0.0,2.7785607785326563,1.7785607785326563,413.6630150255157,95.36215265368833
219.234,-51.3,-345.6,218.6,-1.97,-1.62,1.39,0.037,0.0,2.9047202963452436,1.9047202963452436,412.1371252386759,138.6889720244837
219.236,-58.3,-340.1,226.5,-2.23,-1.9,1.59,0.038,0.0,3.333316666625,2.333316666625,412.75797993497355,170.65115306951583
219.238,-65.4,-336.4,231.0,-2.28,-2.07,1.84,0.037,0.0,3.5873249086192347,2.5873249086192347,413.2833410627629,59.33538400065504
219.24,-69.7,-335.5,232.1,-2.3,-2.0,1.86,0.037,0.0,3.570658202628753,2.570658202628753,413.8704507451577,-7.0068062716748045
219.242,-76.7,-334.8,235.3,-2.39,-1.87,1.86,0.037,0.0,3.5592976835325256,2.5592976835325256,416.3412302426941,-16.750742111959767
219.244,-80.7,-332.9,237.1,-2.48,-1.74,1.76,0.036,0.0,3.503655234180441,2.503655234180441,416.59489915264203,-23.14613570448944
219.246,-87.7,-326.8,240.9,-2.5,-1.59,1.8,0.037,0.0,3.466713140714126,2.466713140714126,415.35808647479104,-5.224426503324594
219.248,-96.4,-321.0,244.6,-2.56,-1.48,1.84,0.037,0.0,3.4827575281664385,2.4827575281664385,414.92543908514455,12.547226280239897
219.25,-100.5,-318.0,246.4,-2.55,-1.45,1.94,0.036,0.0,3.5169020458352263,2.5169020458352263,414.6531200895515,10.435609091834522
219.252,-108.7,-311.9,249.1,-2.54,-1.36,2.03,0.036,0.0,3.5244999645339763,2.5244999645339763,413.7005076139018,0.3695658352378359
219.254,-113.7,-308.9,250.6,-2.49,-1.33,2.1,0.037,0.0,3.518380309176369,2.518380309176369,413.6994802994077,-60.50784532120451
219.256,-121.9,-302.7,252.9,-2.29,-1.17,2.04,0.037,0.0,3.2824685832464566,2.2824685832464566,412.8502270799908,-80.04833069286246
219.258,-126.3,-300.7,253.7,-2.26,-1.02,2.02,0.036,0.0,3.1981869864033903,2.1981869864033903,413.20197240574737,-34.06215726977325
219.26,-133.8,-294.9,255.2,-2.27,-0.93,1.97,0.037,0.0,3.1462199541672224,2.1462199541672224,412.3050933471475,-25.862379433005458
219.262,-141.1,-289.5,256.1,-2.22,-0.83,1.99,0.036,0.0,3.094737468671616,2.094737468671616,411.4689174166136,-6.2425511168684125
219.264,-144.6,-286.7,256.5,-2.23,-0.83,2.02,0.037,0.0,3.1212497496996296,2.1212497496996296,410.97238350040016,23.157053693430385
219.266,-152.0,-280.8,257.0,-2.22,-0.78,2.15,0.037,0.0,3.187365683444559,2.187365683444559,409.8800312286511,15.771728979907948
219.268,-155.8,-278.1,257.1,-2.18,-0.74,2.2,0.038,0.0,3.184336665618132,2.184336665618132,409.5285826410655,-75.99122837970395
219.27,-163.1,-272.4,256.6,-1.86,-0.6,2.12,0.038,0.0,2.883400769924292,1.8834007699242918,408.2241173669189,-119.10096868081718
219.272,-166.3,-270.0,256.6,-1.75,-0.52,2.0,0.037,0.0,2.7079327908941906,1.7079327908941906,407.92064179200344,10.505569100111131
219.274,-171.6,-264.9,256.1,-1.79,-0.58,2.24,0.037,0.0,2.9254230463302227,1.9254230463302227,406.4551389760006,105.0574022450316
219.276,-178.1,-259.0,255.2,-1.82,-0.61,2.47,0.037,0.0,3.1281623998763237,2.1281623998763237,404.87979697683113,71.90322529502453
219.278,-181.4,-256.0,254.8,-1.84,-0.62,2.56,0.037,0.0,3.2130359475113255,2.2130359475113255,404.1843638737154,71.40096217772566
219.28,-191.0,-247.6,252.6,-1.84,-0.61,2.81,0.038,0.0,3.413766248588207,2.413766248588207,401.98696496279575,10.536134759007837
219.282,-194.8,-246.9,252.8,-2.05,-0.44,2.49,0.037,0.0,3.2551804865475584,2.2551804865475584,403.50277570296834,74.38856778211482
219.284,-201.0,-237.2,252.4,-2.03,-0.77,3.01,0.037,0.0,3.7113205197072374,2.7113205197072374,400.4629820595157,82.94201933812633
219.286,-208.8,-232.5,251.3,-2.11,-0.54,2.85,0.037,0.0,3.5869485638910406,2.5869485638910406,401.005461309444,-46.72996535958316
219.288,-211.8,-228.0,251.5,-2.09,-0.57,2.78,0.037,0.0,3.5244006582680125,2.5244006582680125,400.1193446960544,-28.732964715556477
219.29,-218.8,-222.1,250.1,-2.08,-0.47,2.74,0.037,0.0,3.472016705028938,2.472016705028938,399.6897046459916,-5.650280222121864
219.292,-221.9,-217.8,249.3,-2.08,-0.39,2.79,0.036,0.0,3.5017995373807453,2.5017995373807453,398.5309774659932,1.787465459323471
219.294,-228.4,-211.4,248.0,-2.11,-0.3,2.75,0.037,0.0,3.479166566866266,2.479166566866266,397.9453731355599,14.613315658451825
219.296,-231.8,-207.0,247.1,-2.07,-0.31,2.88,0.037,0.0,3.5602528000129428,2.5602528000129428,397.03734081317845,0.5674795667065382
219.298,-238.3,-199.8,244.7,-2.04,-0.08,2.82,0.037,0.0,3.4814364851308146,2.4814364851308146,395.70825111437847,-26.914892931836903
219.3,-245.1,-192.0,242.7,-2.02,0.0,2.8,0.037,0.0,3.4525932282850813,2.4525932282850813,394.7673998698474,3.829788507662556
219.302,-248.0,-189.0,241.9,-2.04,-0.01,2.84,0.038,0.0,3.4967556391603916,2.4967556391603916,394.6398484694621,-26.884293735135543
219.304,-253.3,-181.8,239.8,-1.9,-0.13,2.75,0.037,0.0,3.3450560533420064,2.3450560533420064,393.33976407172463,-79.31077447588382
219.306,-256.3,-178.9,238.9,-1.8,-0.07,2.62,0.037,0.0,3.1795125412553418,2.1795125412553418,393.40578287564614,-92.70416369361254
219.308,-261.1,-172.4,236.8,-1.7,-0.05,2.44,0.037,0.0,2.9742393985689852,1.9742393985689852,392.38910535334696,-28.20512809480124
219.31,-263.3,-169.2,235.7,-1.7,-0.11,2.55,0.037,0.0,3.0666920288806305,2.0666920288806305,391.80354771237074,9.023202252981548
219.312,-268.8,-162.9,233.3,-1.58,-0.11,2.56,0.037,0.0,3.010332207581084,2.010332207581084,391.43165431528405,-137.69069427516024
219.314,-273.6,-158.2,231.5,-1.27,-0.09,2.17,0.037,0.0,2.5159292517874983,1.5159292517874983,391.7607050228494,-173.11130970389195
219.316,-275.5,-155.6,230.5,-1.15,-0.1,2.01,0.036,0.0,2.3178869687713415,1.3178869687713415,391.4611858154011,-83.13434876597432
219.318,-279.3,-151.3,228.4,-1.0,-0.06,1.94,0.037,0.0,2.183391856722013,1.1833918567220132,391.23744708297033,-44.839859492010305
219.32,-281.3,-149.5,227.2,-0.96,-0.06,1.91,0.036,0.0,2.1385275308024445,1.1385275308024445,391.27966980153724,-24.473578541957806
219.322,-285.7,-145.7,225.4,-0.9,-0.07,1.88,0.036,0.0,2.085497542554294,1.085497542554294,391.9925254389425,-10.865474843010645
219.324,-289.9,-141.9,223.1,-0.88,-0.07,1.9,0.037,0.0,2.0950656314301943,1.0950656314301943,392.3661937527238,-5.931614809620385
219.326,-292.1,-140.2,221.9,-0.82,-0.08,1.89,0.037,0.0,2.061771083316477,1.061771083316477,392.7060732914631,-33.301067593676294
219.328,-296.3,-137.0,219.8,-0.73,-0.06,1.82,0.037,0.0,1.961861361054853,0.961861361054853,393.5412684840054,-31.842987950604112
219.33,-298.2,-135.2,218.8,-0.73,-0.07,1.79,0.037,0.0,1.9343991315134526,0.9343991315134526,393.79654645514603,5.436615772238184
219.332,-302.2,-132.1,216.7,-0.71,-0.09,1.85,0.037,0.0,1.9836078241426656,0.9836078241426656,394.63165103676107,13.001163556693427
219.334,-304.2,-130.3,215.6,-0.72,-0.07,1.85,0.037,0.0,1.9864037857394454,0.9864037857394454,394.96720116992,-3.5098358712424442
219.336,-309.0,-127.4,213.6,-0.7,-0.06,1.84,0.036,0.0,1.9695684806576288,0.9695684806576288,396.65692985248603,-27.126506236365543
219.338,-313.4,-124.1,211.6,-0.68,-0.04,1.75,0.037,0.0,1.8778977607952996,0.8778977607952996,397.9886053645255,-13.239221811985146
219.34,-315.9,-122.5,210.6,-0.71,-0.03,1.78,0.036,0.0,1.9166115934116645,0.9166115934116645,398.93786483611706,34.78243878234733
219.342,-321.0,-119.2,208.3,-0.78,-0.02,1.86,0.037,0.0,2.0170275159253532,1.0170275159253532,400.79736775582745,19.181828512074816
219.344,-323.8,-117.7,207.3,-0.79,-0.02,1.83,0.038,0.0,1.9933389074615486,0.9933389074615486,402.08583660706086,-20.670020185449687
219.346,-328.4,-114.3,205.2,-0.78,-0.02,1.77,0.037,0.0,1.9343474351832455,0.9343474351832455,403.75498758529284,-21.332368380549923
219.348,-330.9,-112.8,204.1,-0.76,-0.02,1.75,0.037,0.0,1.9080094339389415,0.9080094339389415,404.8153406184108,-34.79681879976678
219.35,-335.5,-109.8,202.2,-0.73,-0.01,1.64,0.038,0.0,1.795160159985732,0.7951601599857321,406.8183009649394,-55.31675284959161
219.352,-340.2,-107.7,200.2,-0.71,-0.01,1.53,0.037,0.0,1.6867424225411538,0.6867424225411538,409.1642335297649,-12.40574834508169
219.354,-342.0,-106.3,199.0,-0.72,-0.02,1.59,0.037,0.0,1.7455371666051684,0.7455371666051684,409.71293609062434,-9.306835571250758
219.356,-346.5,-104.3,197.0,-0.64,-0.03,1.52,0.037,0.0,1.6495150802584375,0.6495150802584375,412.00696596052836,-31.492330753387307
219.358,-348.3,-103.2,196.0,-0.61,-0.03,1.5,0.038,0.0,1.6195678435928518,0.6195678435928518,412.7700691668426,-15.760250577609497
219.36,-351.8,-101.1,193.9,-0.57,-0.04,1.48,0.037,0.0,1.5864740779476985,0.5864740779476985,414.22416636405944,-12.312351137307616
219.362,-355.2,-99.0,192.2,-0.55,-0.05,1.47,0.036,0.0,1.5703184390434954,0.5703184390434954,415.82313547949684,-8.957262717572547
219.364,-357.0,-98.2,191.1,-0.52,-0.05,1.46,0.038,0.0,1.5506450270774417,0.5506450270774417,416.66707333313485,-27.0149779922982
219.366,-360.6,-96.6,189.2,-0.45,-0.06,1.39,0.036,0.0,1.4622585270737867,0.4622585270737867,418.52187517500204,-22.986744361129894
219.368,-362.2,-95.8,188.2,-0.47,-0.05,1.38,0.036,0.0,1.458698049631931,0.45869804963193106,419.26807653337977,-7.627835671640284
219.37,-365.3,-94.1,186.6,-0.41,-0.07,1.37,0.037,0.0,1.4317471843869642,0.43174718438696424,420.8544403947759,-17.732514373644534
219.372,-366.6,-93.7,185.5,-0.39,-0.07,1.33,0.036,0.0,1.3877679921370143,0.3877679921370143,421.4089462742812,-35.34959858291478
219.374,-369.1,-92.7,183.8,-0.35,-0.07,1.24,0.037,0.0,1.2903487900563941,0.29034879005639413,422.6234020969497,-37.062989387582114
219.376,-371.2,-91.9,182.4,-0.3,-0.08,1.2,0.038,0.0,1.2395160345876934,0.23951603458769344,423.6800797771828,-22.37893646854605
219.378,-372.4,-91.2,181.5,-0.3,-0.08,1.16,0.037,0.0,1.200833044182246,0.2008330441822459,424.1950612630939,-7.689084923631285
219.38,-374.1,-90.5,179.9,-0.29,-0.09,1.17,0.037,0.0,1.2087596948939023,0.20875969489390234,424.8588824539273,2.59117752722139
219.382,-374.9,-90.1,179.2,-0.3,-0.09,1.17,0.038,0.0,1.211197754291181,0.21119775429118093,425.1830899741898,16.73404840807416
219.384,-376.6,-89.2,177.8,-0.32,-0.11,1.23,0.037,0.0,1.275695888525161,0.275695888525161,425.9073138606568,17.883426576182828
219.386,-377.5,-88.9,177.1,-0.34,-0.13,1.23,0.036,0.0,1.282731460594929,0.28273146059492893,426.3494693323776,11.615359870157548
219.388,-379.1,-87.5,175.7,-0.34,-0.14,1.27,0.037,0.0,1.322157328006013,0.32215732800601304,426.89992972592535,6.8171348511004055
219.39,-380.5,-86.6,174.5,-0.33,-0.14,1.26,0.036,0.0,1.31,0.31000000000000005,427.46936732355454,2.0452437080843
219.392,-381.1,-85.9,173.8,-0.33,-0.15,1.28,0.037,0.0,1.330338302838793,0.33033830283879295,427.57743158403485,-7.80287771075605
219.394,-382.0,-85.0,172.5,-0.3,-0.18,1.23,0.036,0.0,1.2787884891568269,0.27878848915682686,427.6742335002192,-23.028441866430754
219.396,-382.4,-84.4,171.8,-0.26,-0.16,1.2,0.037,0.0,1.2382245353731285,0.2382245353731285,427.6311027041882,-27.9138122798347
219.398,-383.3,-83.9,170.7,-0.23,-0.18,1.13,0.038,0.0,1.1671332400373144,0.16713324003731445,427.8978733296065,-24.31500777611376
219.4,-383.9,-83.1,169.6,-0.21,-0.16,1.11,0.037,0.0,1.140964504268209,0.14096450426820906,427.84223727911666,-1.3203175299160108
219.402,-384.3,-82.8,169.2,-0.21,-0.17,1.13,0.037,0.0,1.161851969916994,0.16185196991699402,427.9847777666865,1.5623780957708817
219.404,-385.1,-82.1,168.0,-0.19,-0.16,1.12,0.037,0.0,1.1472140166507732,0.14721401665077316,428.096274218779,-12.130906653642942
219.406,-385.5,-82.0,167.4,-0.17,-0.15,1.09,0.036,0.0,1.1133283433021905,0.11332834330219055,428.2020667862312,-23.899053839160864
219.408,-386.2,-81.4,166.0,-0.15,-0.15,1.03,0.036,0.0,1.051617801294748,0.05161780129474791,428.17332938892866,-20.298657758759813
219.41,-386.6,-81.2,165.6,-0.14,-0.16,1.01,0.038,0.0,1.0321337122679406,0.032133712267940595,428.34140589020814,-1.3107768527804282
219.412,-387.4,-81.0,164.5,-0.16,-0.17,1.02,0.036,0.0,1.0463746938836012,0.04637469388360116,428.60239150056077,5.630657466095645
219.414,-387.8,-80.7,163.4,-0.15,-0.17,1.03,0.037,0.0,1.0546563421323554,0.05465634213235537,428.4867442523747,-0.3705887329065547
